Stock Symbol,Date,Stock Price
300433,2024-09-30,20.45
300433,2024-06-30,18.25
300433,2024-03-31,13.4
300433,2023-12-31,12.97
300433,2023-09-30,12.06
300433,2023-06-30,11.55
300433,2023-03-31,13.04
300433,2022-12-31,10.17
300433,2022-09-30,8.91
300433,2022-06-30,10.69
300433,2022-03-31,11.16
300433,2021-12-31,21.97
300433,2021-09-30,20.0
300433,2021-06-30,27.76
300433,2021-03-31,24.66
300433,2020-12-31,28.89
300433,2020-09-30,30.33
300433,2020-06-30,26.22
300433,2020-03-31,13.62
300433,2019-12-31,12.92
