Stock Symbol,Date,Stock Price
300144,2024-09-30,10.52
300144,2024-06-30,8.03
300144,2024-03-31,10.14
300144,2023-12-31,9.75
300144,2023-09-30,12.08
300144,2023-06-30,12.25
300144,2023-03-31,16.01
300144,2022-12-31,14.37
300144,2022-09-30,11.81
300144,2022-06-30,15.11
300144,2022-03-31,12.95
300144,2021-12-31,14.04
300144,2021-09-30,13.8
300144,2021-06-30,16.47
300144,2021-03-31,20.96
300144,2020-12-31,17.33
300144,2020-09-30,17.82
300144,2020-06-30,16.95
300144,2020-03-31,13.47
300144,2019-12-31,16.69
