Stock Symbol,Date,Stock Price
300238,2024-09-30,12.97
300238,2024-06-30,9.0
300238,2024-03-31,10.74
300238,2023-12-31,13.56
300238,2023-09-30,13.82
300238,2023-06-30,15.43
300238,2023-03-31,12.41
300238,2022-12-31,10.28
300238,2022-09-30,10.36
300238,2022-06-30,14.53
300238,2022-03-31,14.8
300238,2021-12-31,18.53
300238,2021-09-30,17.09
300238,2021-06-30,20.29
300238,2021-03-31,18.45
300238,2020-12-31,25.14
300238,2020-09-30,25.11
300238,2020-06-30,17.83
300238,2020-03-31,16.45
300238,2019-12-31,19.11
