Stock Symbol,Date,Stock Price
601366,2024-09-30,5.63
601366,2024-06-30,4.5
601366,2024-03-31,4.9982
601366,2023-12-31,5.4255
601366,2023-09-30,5.356
601366,2023-06-30,5.2179
601366,2023-03-31,5.5398
601366,2022-12-31,6.1055
601366,2022-09-30,6.0372
601366,2022-06-30,5.9343
601366,2022-03-31,6.058
601366,2021-12-31,5.8868
601366,2021-09-30,5.8963
601366,2021-06-30,5.9534
601366,2021-03-31,6.5145
601366,2020-12-31,6.6191
601366,2020-09-30,6.524
601366,2020-06-30,5.6737
601366,2020-03-31,6.5094
601366,2019-12-31,5.2279
