Stock Symbol,Date,Stock Price
603199,2024-09-30,39.04
603199,2024-06-30,29.8
603199,2024-03-31,37.07
603199,2023-12-31,25.36
603199,2023-09-30,29.07
603199,2023-06-30,33.76
603199,2023-03-31,28.31
603199,2022-12-31,27.78
603199,2022-09-30,21.54
603199,2022-06-30,28.07
603199,2022-03-31,25.22
603199,2021-12-31,21.06
603199,2021-09-30,19.73
603199,2021-06-30,19.56
603199,2021-03-31,20.76
603199,2020-12-31,18.67
603199,2020-09-30,20.47
603199,2020-06-30,20.05
603199,2020-03-31,19.53
603199,2019-12-31,22.5
