Stock Symbol,Date,Stock Price
688033,2024-09-30,6.57
688033,2024-06-30,5.97
688033,2024-03-31,10.23
688033,2023-12-31,16.82
688033,2023-09-30,17.92
688033,2023-06-30,19.03
688033,2023-03-31,20.26
688033,2022-12-31,21.61
688033,2022-09-30,22.39
688033,2022-06-30,21.09
688033,2022-03-31,17.63
688033,2021-12-31,32.74
688033,2021-09-30,21.49
688033,2021-06-30,15.74
688033,2021-03-31,12.6
688033,2020-12-31,14.15
688033,2020-09-30,18.76
688033,2020-06-30,23.87
688033,2020-03-31,25.03
688033,2019-12-31,26.58
