Stock Symbol,Date,Stock Price
002965,2024-09-30,30.26
002965,2024-06-30,30.57
002965,2024-03-31,36.06
002965,2023-12-31,40.44
002965,2023-09-30,40.12
002965,2023-06-30,54.7
002965,2023-03-31,52.11
002965,2022-12-31,56.71
002965,2022-09-30,44.97
002965,2022-06-30,29.51
002965,2022-03-31,22.94
002965,2021-12-31,24.47
002965,2021-09-30,23.8
002965,2021-06-30,24.24
002965,2021-03-31,34.2
002965,2020-12-31,30.75
002965,2020-09-30,34.32
002965,2020-06-30,37.39
002965,2020-03-31,30.11
002965,2019-12-31,35.1
