Stock Symbol,Date,Stock Price
600863,2024-09-30,4.8
600863,2024-06-30,4.4458
600863,2024-03-31,4.4075
600863,2023-12-31,3.7368
600863,2023-09-30,3.3727
600863,2023-06-30,3.7981
600863,2023-03-31,3.0385
600863,2022-12-31,3.1941
600863,2022-09-30,3.4412
600863,2022-06-30,3.2517
600863,2022-03-31,2.7439
600863,2021-12-31,3.51
600863,2021-09-30,3.6615
600863,2021-06-30,2.0757
600863,2021-03-31,2.301
600863,2020-12-31,2.1741
600863,2020-09-30,2.1657
600863,2020-06-30,1.9821
600863,2020-03-31,2.0788
600863,2019-12-31,2.2158
