Stock Symbol,Date,Stock Price
603595,2024-09-30,18.79
603595,2024-06-30,20.59
603595,2024-03-31,21.99
603595,2023-12-31,36.79
603595,2023-09-30,33.21
603595,2023-06-30,42.82
603595,2023-03-31,49.07
603595,2022-12-31,60.06
603595,2022-09-30,49.74
603595,2022-06-30,41.24
603595,2022-03-31,26.79
603595,2021-12-31,36.87
603595,2021-09-30,26.51
603595,2021-06-30,26.38
603595,2021-03-31,18.73
603595,2020-12-31,20.0
603595,2020-09-30,25.87
603595,2020-06-30,32.11
603595,2020-03-31,26.42
603595,2019-12-31,25.73
