Stock Symbol,Date,Stock Price
600771,2024-09-30,22.33
600771,2024-06-30,18.83
600771,2024-03-31,24.63
600771,2023-12-31,26.99
600771,2023-09-30,30.19
600771,2023-06-30,35.27
600771,2023-03-31,37.1
600771,2022-12-31,27.82
600771,2022-09-30,26.54
600771,2022-06-30,35.15
600771,2022-03-31,34.95
600771,2021-12-31,43.06
600771,2021-09-30,27.59
600771,2021-06-30,39.1
600771,2021-03-31,17.17
600771,2020-12-31,14.93
600771,2020-09-30,14.73
600771,2020-06-30,14.03
600771,2020-03-31,13.16
600771,2019-12-31,16.96
