Stock Symbol,Date,Stock Price
SAB,2024-09-30,55.79
SAB,2024-06-30,56.01
SAB,2024-03-31,52.93
SAB,2023-12-31,57.43
SAB,2023-09-30,66.08
SAB,2023-06-30,70.0
SAB,2023-03-31,83.39
SAB,2022-12-31,74.96
SAB,2022-09-30,81.9
SAB,2022-06-30,68.44
SAB,2022-03-31,70.39
SAB,2021-12-31,65.4
SAB,2021-09-30,67.74
SAB,2021-06-30,73.24
SAB,2021-03-31,77.97
SAB,2020-12-31,83.79
SAB,2020-09-30,77.95
SAB,2020-06-30,66.76
SAB,2020-03-31,52.31
SAB,2019-12-31,95.18
