Stock Symbol,Date,Stock Price
603829,2024-09-30,14.94
603829,2024-06-30,11.83
603829,2024-03-31,12.9
603829,2023-12-31,16.19
603829,2023-09-30,14.54
603829,2023-06-30,15.97
603829,2023-03-31,13.2
603829,2022-12-31,10.37
603829,2022-09-30,10.03
603829,2022-06-30,10.19
603829,2022-03-31,10.81
603829,2021-12-31,11.84
603829,2021-09-30,10.17
603829,2021-06-30,10.46
603829,2021-03-31,10.51
603829,2020-12-31,10.62
603829,2020-09-30,12.37
603829,2020-06-30,10.03
603829,2020-03-31,9.23
603829,2019-12-31,10.31
