Stock Symbol,Date,Stock Price
DST,2024-09-30,3.1
DST,2024-06-30,3.6
DST,2024-03-31,4.0
DST,2023-12-31,3.9
DST,2023-09-30,4.7
DST,2023-06-30,5.1
DST,2023-03-31,4.0
DST,2022-12-31,4.3
DST,2022-09-30,6.8
DST,2022-06-30,6.6
DST,2022-03-31,13.2
DST,2021-12-31,12.2
DST,2021-09-30,4.8
DST,2021-06-30,4.2
DST,2021-03-31,4.5
DST,2020-12-31,2.8
DST,2020-09-30,3.4
DST,2020-06-30,5.0
DST,2020-03-31,1.0
DST,2019-12-31,0.8
