Stock Symbol,Date,Stock Price
300505,2024-09-30,14.24
300505,2024-06-30,12.19
300505,2024-03-31,11.9
300505,2023-12-31,16.61
300505,2023-09-30,15.3
300505,2023-06-30,17.62
300505,2023-03-31,22.74
300505,2022-12-31,22.55
300505,2022-09-30,22.05
300505,2022-06-30,30.71
300505,2022-03-31,24.24
300505,2021-12-31,20.09
300505,2021-09-30,24.55
300505,2021-06-30,13.72
300505,2021-03-31,10.46
300505,2020-12-31,10.31
300505,2020-09-30,11.92
300505,2020-06-30,9.86
300505,2020-03-31,9.43
300505,2019-12-31,11.51
