Stock Symbol,Date,Stock Price
603655,2024-09-30,17.0
603655,2024-06-30,14.71
603655,2024-03-31,15.96
603655,2023-12-31,20.67
603655,2023-09-30,21.27
603655,2023-06-30,24.83
603655,2023-03-31,30.7
603655,2022-12-31,24.67
603655,2022-09-30,17.6
603655,2022-06-30,18.82
603655,2022-03-31,17.74
603655,2021-12-31,21.53
603655,2021-09-30,31.24
603655,2021-06-30,20.25
603655,2021-03-31,21.45
603655,2020-12-31,21.15
603655,2020-09-30,40.49
603655,2020-06-30,32.08
603655,2020-03-31,23.9
603655,2019-12-31,21.58
