Stock Symbol,Date,Stock Price
300151,2024-09-30,18.0
300151,2024-06-30,15.75
300151,2024-03-31,14.98
300151,2023-12-31,18.24
300151,2023-09-30,14.32
300151,2023-06-30,17.97
300151,2023-03-31,20.05
300151,2022-12-31,18.95
300151,2022-09-30,15.88
300151,2022-06-30,18.55
300151,2022-03-31,21.16
300151,2021-12-31,39.7
300151,2021-09-30,28.44
300151,2021-06-30,26.15
300151,2021-03-31,27.71
300151,2020-12-31,26.45
300151,2020-09-30,19.68
300151,2020-06-30,17.29
300151,2020-03-31,7.06
300151,2019-12-31,8.26
