Stock Symbol,Date,Stock Price
300577,2024-09-30,24.56
300577,2024-06-30,20.69
300577,2024-03-31,17.93
300577,2023-12-31,14.51
300577,2023-09-30,16.15
300577,2023-06-30,16.11
300577,2023-03-31,14.82
300577,2022-12-31,15.68
300577,2022-09-30,13.16
300577,2022-06-30,15.98
300577,2022-03-31,14.81
300577,2021-12-31,22.34
300577,2021-09-30,19.89
300577,2021-06-30,20.95
300577,2021-03-31,23.66
300577,2020-12-31,25.37
300577,2020-09-30,31.15
300577,2020-06-30,26.24
300577,2020-03-31,25.98
300577,2019-12-31,34.1
