Company Code,Date,Basic Average Shares,Basic EPS,Cost Of Revenue,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Diluted Average Shares,Diluted EPS,EBIT,EBITDA,General And Administrative Expense,Gross Profit,Impairment Of Capital Assets,Interest Expense,Interest Expense Non Operating,Interest Income,Interest Income Non Operating,Minority Interests,Net Income,Net Income Common Stockholders,Net Income Continuous Operations,Net Income From Continuing And Discontinued Operation,Net Income From Continuing Operation Net Minority Interest,Net Income Including Noncontrolling Interests,Net Interest Income,Net Non Operating Interest Income Expense,Normalized EBITDA,Normalized Income,Operating Expense,Operating Income,Operating Revenue,Other Non Operating Income Expenses,Other Operating Expenses,Other Special Charges,Otherunder Preferred Stock Dividend,Pretax Income,Reconciled Cost Of Revenue,Reconciled Depreciation,Rent And Landing Fees,Rent Expense Supplemental,Research And Development,Selling And Marketing Expense,Selling General And Administration,Special Income Charges,Tax Effect Of Unusual Items,Tax Provision,Tax Rate For Calcs,Total Expenses,Total Operating Income As Reported,Total Other Finance Cost,Total Revenue,Total Unusual Items,Total Unusual Items Excluding Goodwill,Write Off
600050,2022-12-31 00:00:00,31194399889.0,0.234,268880818445.0,3673427663.0,3673427663.0,31194399889.0,0.234,20528498676.0,103379618340.0,2574496871.0,86063060783.0,366127629.0,161044891.0,161044891.0,1747850106.0,1747850106.0,-9351809603.0,7299489574.0,7299489574.0,16651299177.0,NaN,7299489574.0,7299489574.0,16651299177.0,1534047964.0,1534047964.0,111614447209.0,14031828363.942444,62502640609.0,23560420174.0,354943879228.0,-835954113.0,1396974776.0,1340090370.0,0.0,20367453785.0,268880818445.0,82851119664.0,1885174911.0,1885174911.0,6836084622.0,34455261945.0,37029758816.0,-8258503699.0,-1502490079.057556,3716154608.0,0.182456,331383459054.0,20401492655.0,52757251.0,354943879228.0,-8234828869.0,-8234828869.0,6552285700.0
600051,2022-12-31 00:00:00,312399487.0,0.48,2365430690.87,8978658.03,8978658.03,312399487.0,0.48,247189248.17,358953121.08,22739333.58,291112051.78,-1874658.7,29904029.01,29904029.01,13162629.82,13162629.82,-4386823.31,149951753.56,149951753.56,154338576.87,NaN,149951753.56,149951753.56,154338576.87,-17019913.54,-17019913.54,335504353.33,133295998.245023,127880985.99,163231065.79,2656542742.65,3268808.04,9082557.58,-28807613.19,0.0,217285219.16,2365430690.87,111763872.91,299582.74,299582.74,21125188.28,43864521.86,29594785.74,6793012.435023,62946642.29,0.289696,2493311676.86,214016411.12,278514.35,2656542742.65,23448767.75,23448767.75,1087486.15
600052,2022-12-31 00:00:00,787538958.0,-0.27,133433645.75,10673850.62,10673850.62,787538958.0,-0.27,-180919639.8,-128450301.64,19257656.77,86343742.76,17691552.59,7834537.47,7834537.47,36365796.94,36365796.94,-12383383.72,-212635518.71,-212635518.71,-200252134.99,NaN,-212635518.71,-212635518.71,-200252134.99,28227011.71,28227011.71,-109687283.47,-198563255.0825,64567546.28,21776196.48,219777388.51,-164577831.82,1199769.13,-89871854.13,0.0,-188754177.27,133433645.75,52469338.16,188074.65,188074.65,5568079.75,7322918.86,26580575.63,73199999.28,-4690754.5425,11497957.72,0.25,198001192.03,-24176345.45,304247.76,219777388.51,-18763018.17,-18763018.17,-1019697.74
600053,2022-12-31 00:00:00,433518049.0,0.4017,6030590.08,9529471.17,9529471.17,433518049.0,0.4017,244248568.92,253778040.09,75124268.74,426067146.29,6545147.61,6545147.61,1441817.95,1441817.95,2117347.87,174144200.2,174144200.2,172026852.33,NaN,174144200.2,174144200.2,172026852.33,-5212527.86,-5212527.86,286688877.29,197961895.796723,211428041.07,214639105.22,432097736.37,2262638.81,7392916.75,NaN,0.0,237703421.31,6030590.08,8500479.9,14258191.8,89382460.54,-10128906.19,-9093141.603277,65676568.98,0.276296,217458631.15,235440782.5,109198.2,432097736.37,-32910837.2,-32910837.2,10128906.19
600054,2022-12-31 00:00:00,28198536.78,724496920.0,-0.18,637074093.19,57077150.67,28878613.89,724496920.0,-0.18,-129246002.9,58437701.24,57329336.78,162830629.71,59567.38,11583954.23,11583954.23,13772070.7,13772070.7,5820904.25,-130409445.53,-130409445.53,-136230349.78,NaN,-130409445.53,-130409445.53,-136230349.78,800021.92,800021.92,56592288.72,-132194585.554263,372309151.65,-209478521.94,799904722.9,9869635.92,16266217.04,44616.07,0.0,-140829957.13,637074093.19,187683704.14,4409793.61,4409793.61,NaN,48515847.72,105845184.5,-2625395.21,60272.495737,-4599607.35,0.032661,1009383244.84,-142319306.38,1388094.55,799904722.9,1845412.52,1845412.52,2521211.76
600055,2022-12-31 00:00:00,2280237.62,649515346.0,0.27,626611318.4,6192304.97,3912067.35,649515346.0,0.27,193903236.46,228606318.08,23396830.04,494592230.09,4696335.66,1466056.31,1466056.31,61734145.3,61734145.3,3330893.67,175369143.35,175369143.35,172038249.68,NaN,175369143.35,175369143.35,172038249.68,59902103.11,59902103.11,261552339.46,204822785.560497,360417371.74,134174858.35,1121203548.49,-109255.44,15882097.42,1786947.11,0.0,192437180.15,626611318.4,34703081.62,1961347.33,1961347.33,137758208.38,64195847.07,87592677.11,-29473755.87,-3492379.169503,20398930.47,0.106003,987028690.14,192546435.59,365985.88,1121203548.49,-32946021.38,-32946021.38,22990473.1
600056,2022-12-31 00:00:00,1495732325.0,0.4918,32845785875.24,210732797.6,210732797.6,1495732325.0,0.4918,1413707896.79,1763287126.49,203935057.44,4746863657.67,280659988.09,217580855.62,217580855.62,35225018.35,35225018.35,-152826965.6,735601157.25,735601157.25,888428122.85,NaN,735601157.25,735601157.25,888428122.85,-209438912.33,-209438912.33,2189164138.73,1051923003.94887,3107138903.53,1639724754.14,37592649532.91,-3570942.05,131647965.47,-16348712.81,0.0,1196127041.17,32845785875.24,349579229.7,31527199.85,31527199.85,77328959.85,1409745089.83,1613680147.27,-354633303.3,-109555165.54113,307698918.32,0.257246,35952924778.77,1199697983.22,27083075.06,37592649532.91,-425877012.24,-425877012.24,90322028.02
600057,2022-12-31 00:00:00,2397183674.0,1.1,526673447255.6,2397183674.0,1.1,6585287298.3,7415089548.89,649592008.45,11474616856.98,676633962.19,1553637887.52,1553637887.52,179503232.36,179503232.36,-1141093654.65,2636902040.93,2636902040.93,3777995695.58,NaN,2636902040.93,2636902040.93,3777995695.58,-1661667549.71,-1661667549.71,8775981839.27,3658723077.226451,4033801695.68,7440815161.3,538148064112.58,203426475.47,691357972.78,-38119728.58,0.0,5031649410.78,526673447255.6,829802250.59,52177430.02,2339928473.52,2989520481.97,-778227520.25,-339071254.083549,1253653715.2,0.249154,530707248951.28,4813250264.05,287532894.55,538148064112.58,-1360892290.38,-1360892290.38,139713286.64
600058,2022-12-31 00:00:00,18551667.9,1832493440.0,0.2,78546727459.9,60802827.39,42251159.49,1832493440.0,0.2,909249245.25,1056399537.91,178116634.21,2930794727.6,190463922.42,307473832.08,307473832.08,31964867.43,31964867.43,-10502129.92,366498688.01,366498688.01,377000817.93,NaN,366498688.01,366498688.01,377000817.93,-336808678.47,-336808678.47,1592864906.44,702584008.713846,1352431154.45,1578363573.15,81477522187.5,82736230.87,106232919.05,38875.23,0.0,601775413.17,78546727459.9,147150292.66,46995246.03,46995246.03,19670989.99,84984002.28,263100636.49,-246206948.88,-200380047.826154,224774595.24,0.373519,79899158614.35,603778108.21,61299713.82,81477522187.5,-536465368.53,-536465368.53,55704151.23
600059,2022-12-31 00:00:00,917628381.0,0.22,1045987206.09,13716871.09,13716871.09,917628381.0,0.22,259524313.53,347570190.52,25614847.01,573976589.6,253677.57,253677.57,20940732.55,20940732.55,10703.86,201878243.8,201878243.8,201867539.94,NaN,201878243.8,201878243.8,201867539.94,20519960.14,20519960.14,348408183.0,202530702.879292,358798042.02,215178547.58,1619963795.69,-4677405.75,66025526.12,-946831.09,0.0,259270635.96,1045987206.09,88045876.99,19412369.39,110558102.31,136172949.32,-837992.48,-185533.400708,57403096.02,0.221402,1404785248.11,263948041.71,167094.84,1619963795.69,-837992.48,-837992.48,1784823.57
600060,2022-12-31 00:00:00,1307716988.0,1.284,37402824125.13,NaN,NaN,1307716988.0,1.284,2358546095.4,2701376859.04,332301143.0,8335299894.9,58068309.9,11702390.66,11702390.66,36128949.97,36128949.97,-472255441.1,1679108612.32,1679108612.32,2151364053.42,NaN,1679108612.32,1679108612.32,2151364053.42,17509979.25,17509979.25,2694523311.08,1672825928.607508,6276518016.26,2058781878.64,45738124020.03,-16747418.57,219291427.52,-18109287.35,0.0,2346843704.74,37402824125.13,342830763.64,2079776856.94,2697606850.35,3029907993.35,-33239549.05,570864.247508,195479651.32,0.083295,43679342141.39,2339923800.89,6916580.06,45738124020.03,6853547.96,6853547.96,-6719473.5
600061,2022-12-31 00:00:00,144135.37,6685279575.0,0.44,6466239696.99,7354378.51,7210243.14,6840751193.0,0.43,4524817717.05,5218155593.62,6042623781.18,10669337749.96,9863953.52,463900704.0,463900704.0,4720522.46,4720522.46,-527341787.06,2941523013.15,2941523013.15,3468864800.21,NaN,2941523013.15,2941523013.15,3468864800.21,-459184348.23,-459184348.23,6417816782.16,3966282311.537874,6130990480.79,4538347269.17,17135577446.95,929302963.01,72461288.66,1034456.48,0.0,4060917013.05,6466239696.99,693337876.57,118704.16,118704.16,107482656.86,6042623781.18,-179593243.36,-174901890.152126,592052212.84,0.145793,12597230177.78,4076380971.86,4166.69,17135577446.95,-1199661188.54,-1199661188.54,168694833.36
600062,2022-12-31 00:00:00,44887707.17,1035505802.0,1.1396,4288130257.17,189326649.85,144438942.68,1035505802.0,1.1396,1445547853.8,2007393314.87,131064503.21,5337185610.84,18813601.98,10624820.9,10624820.9,88549136.63,88549136.63,-53589930.72,1180062412.48,1180062412.48,1233652343.2,NaN,1180062412.48,1180062412.48,1233652343.2,76619352.19,76619352.19,2024859804.94,1195078950.585732,4004678049.21,1332507561.63,9625315868.01,8974519.84,222549958.18,2269657.77,0.0,1434923032.9,4288130257.17,561845461.07,3047552.23,3047552.23,482482808.97,2164831674.55,2295896177.76,-23455812.89,-2449951.964268,201270689.7,0.140266,8292808306.38,1427057848.85,1304963.54,9625315868.01,-17466490.07,-17466490.07,2372553.14
600063,2022-12-31 00:00:00,2014696119.0,0.68,7429379258.78,45014408.57,45014408.57,2014696119.0,0.68,1587200896.85,2026581375.88,99641561.2,2512622454.72,2108353.59,71592315.31,71592315.31,60712158.52,60712158.52,9369152.19,1369993361.22,1369993361.22,1360624209.03,NaN,1369993361.22,1369993361.22,1360624209.03,-23640793.3,-23640793.3,2006895033.48,1352320121.319579,955891824.97,1556730629.75,9942001713.5,-70782498.72,90516999.04,-12603472.43,0.0,1515608581.54,7429379258.78,439380479.03,537254288.89,18770055.29,118411616.49,6872566.16,2013102.499579,154984372.51,0.102259,8385271083.75,1586391080.26,12760636.51,9942001713.5,19686342.4,19686342.4,3622552.68
600064,2022-12-31 00:00:00,1863842.31,1730816869.0,1.388,3649046776.82,9131951.55,7268109.24,1730816869.0,1.388,2835057606.93,2923748957.18,37001759.49,841013818.3,2742970.07,183422953.45,183422953.45,6837277.99,6837277.99,-77521673.37,2402373814.02,2402373814.02,2479895487.39,NaN,2402373814.02,2402373814.02,2479895487.39,-177023981.03,-177023981.03,3079061416.34,2547627107.531173,263596746.07,577417072.23,4490060595.12,1220312.41,-33452834.75,-1144.73,0.0,2651634653.48,3649046776.82,88691350.25,626248.34,626248.34,12956844.8,24632971.55,61634731.04,87310262.75,-10059165.648827,171739166.09,3912643522.89,2650414341.07,438305.57,4490060595.12,-155312459.16,-155312459.16,-90052088.09
600066,2022-12-31 00:00:00,26543691.21,2232766942.0,0.34,16823122585.66,152479118.32,125935427.11,2232766942.0,0.34,707994134.26,1582862494.18,564420957.85,4975838019.01,126088338.25,234535.01,234535.01,61999128.31,61999128.31,-8663931.41,759140760.22,759140760.22,767804691.63,NaN,759140760.22,759140760.22,767804691.63,44769832.47,44769832.47,2158331724.8,1190742683.185,3970747654.4,1005090364.61,21798960604.67,18738119.4,237592006.66,-53992660.32,0.0,707759599.25,16823122585.66,874868359.92,18060969.21,18060969.21,1694314017.12,1130879581.95,1695300539.8,-513536510.49,-143867307.655,-60045092.38,0.25,20793870240.06,705806432.82,16994760.83,21798960604.67,-575469230.62,-575469230.62,441440832.56
600067,2022-12-31 00:00:00,14348940.94,1406592801.0,0.05,9353251312.75,55852712.44,41503771.5,1406592801.0,0.05,588878663.33,727304209.07,71462329.64,1786548607.59,264294703.97,270334522.89,270334522.89,9494473.03,9494473.03,-81971792.71,70329640.07,70329640.07,152301432.78,NaN,70329640.07,70329640.07,152301432.78,-275188943.19,-275188943.19,1003131067.78,277199784.1025,941114006.95,845434600.64,11139799920.34,2057767.75,380417779.66,586852.63,0.0,318544140.44,9353251312.75,138425545.74,3273498.97,3273498.97,154392264.26,119021536.95,190483866.59,-264044347.61,-68956714.6775,166242707.66,0.25,10294365319.7,316486372.69,14348893.33,11139799920.34,-275826858.71,-275826858.71,-837208.99
600070,2022-12-31 00:00:00,505207236.0,-1.16,185271656.42,3751413.36,3751413.36,505207236.0,-1.16,-619764744.97,-610654390.31,11908379.79,9409861.93,29014735.97,13430508.72,13430508.72,2007010.85,2007010.85,8070627.04,-586040394.11,-586040394.11,-594111021.15,NaN,-586040394.11,-586040394.11,-594111021.15,-11457537.92,-11457537.92,-34513787.31,-45462302.313554,72911140.22,-63501278.29,194681518.35,1140344.17,2805650.99,10907.05,0.0,-633195253.69,185271656.42,9110354.66,455245.21,455245.21,19857181.94,11094160.16,23002539.95,-443779939.31,-35562511.203554,-39084232.54,0.061725,258182796.64,-633335597.86,34040.05,194681518.35,-576140603.0,-576140603.0,414754296.29
600071,2022-12-31 00:00:00,1599720.51,172189650.0,0.01,1627991105.21,13585348.31,11985627.8,172189650.0,0.01,18204873.29,115116506.27,10364653.79,236744148.23,7372542.59,23189454.16,23189454.16,2995071.39,2995071.39,3521917.84,1721896.5,1721896.5,-1800021.34,NaN,1721896.5,1721896.5,-1800021.34,-20895348.77,-20895348.77,128102924.04,11461709.8275,217284072.49,19460075.74,1864735253.44,3374412.59,11229146.0,-480001.87,0.0,-4984580.87,1627991105.21,96911632.98,NaN,NaN,92066562.65,6233342.99,16597996.78,-12376985.13,-3246604.4425,-3184559.53,0.25,1845275177.7,-8358993.46,700966.0,1864735253.44,-12986417.77,-12986417.77,5484444.41
600072,2022-12-31 00:00:00,1506517105.0,0.2025,16091420936.51,20624287.09,20624287.09,NaN,0.2025,497536637.66,1078867102.34,401380930.44,2713946133.42,117388287.06,44565486.57,44565486.57,47326692.91,47326692.91,-132735786.89,305069713.68,305069713.68,437805500.57,NaN,305069713.68,305069713.68,437805500.57,1715081.7,1715081.7,1326733757.93,544637697.124559,1859869339.04,854076794.38,18805367069.93,-330367756.93,78524109.35,214150.0,0.0,452971151.09,16091420936.51,581330464.68,164651.03,164651.03,505215895.43,878237530.61,1279618461.05,-249226655.59,-8298672.145441,15165650.52,0.03348,17951290275.55,474476579.39,1046124.64,18805367069.93,-247866655.59,-247866655.59,131624218.53
600073,2022-12-31 00:00:00,931056586.0,0.54,21649266870.92,60799593.86,60799593.86,0.54,1218993918.79,1751639603.88,397577043.94,3338037114.98,141270220.65,110425213.99,110425213.99,67038549.86,67038549.86,-162679953.26,502770556.4,502770556.4,665450509.66,NaN,502770556.4,502770556.4,665450509.66,-53273698.33,-53273698.33,1787825329.99,524492087.756652,2032836376.93,1305200738.05,24987303985.9,-15690332.17,52476270.04,5700724.41,0.0,1108568704.8,21649266870.92,532645685.09,11249467.7,11249467.7,50141792.4,899027878.62,1296604922.56,-183860314.7,-14464194.753348,443118195.14,0.399721,23682103247.85,1105764069.38,9887034.2,24987303985.9,-36185726.11,-36185726.11,36889369.64
600075,2022-12-31 00:00:00,1706071630.0,0.53,11465323211.37,38938052.04,38938052.04,1706071630.0,0.53,1249081072.68,2030078188.75,58162367.94,2797075514.26,111462291.59,181071791.91,181071791.91,20534875.3,20534875.3,25500520.32,904217963.77,904217963.77,878717443.45,NaN,904217963.77,904217963.77,878717443.45,-161031168.17,-161031168.17,2158484206.26,1009865554.536847,1296990811.67,1500084702.59,14262398725.63,-64671411.15,319690972.11,4673199.63,0.0,1068009280.77,11465323211.37,780997116.07,469112421.39,267479072.76,325641440.7,-128406017.51,-22758426.743153,189291837.32,0.177238,12762314023.04,1056969166.13,494251.56,14262398725.63,-128406017.51,-128406017.51,12270526.29
600076,2022-12-31 00:00:00,4031971.87,1370765157.0,-0.14,410708430.74,9751310.81,5719338.94,1370765157.0,-0.14,-106389913.63,25723428.69,19769478.8,53447819.69,96642477.64,85758778.52,85758778.52,11528342.53,11528342.53,1615033.69,-191907122.04,-191907122.04,-193522155.73,NaN,-191907122.04,-191907122.04,-193522155.73,-78699629.21,-78699629.21,110737645.57,-128146459.38,81022730.53,-27574910.84,464156250.43,-1192911.54,5892766.0,29893.4,0.0,-192148692.15,410708430.74,132113342.32,3412435.8,3412435.8,16555499.02,7633881.45,27403360.25,-89402009.52,-21253554.22,1373463.58,0.25,491731161.27,-190595025.89,4469193.22,464156250.43,-85014216.88,-85014216.88,-7270361.52
600078,2022-12-31 00:00:00,12120942.89,662570200.0,0.7875,3549829009.91,20670346.4,8549403.51,662570200.0,0.7875,1000422632.87,1261854293.47,70327769.44,987724198.91,9270647.55,126544730.91,126544730.91,21710321.4,21710321.4,-259117478.42,521774032.78,521774032.78,780891511.2,NaN,521774032.78,521774032.78,780891511.2,-105406524.88,-105406524.88,1046711787.72,329524113.126851,241380398.3,746343800.61,4537553208.82,-40048033.24,53909302.22,-398455.74,0.0,873877901.96,3549829009.91,261431660.6,398682.54,25368518.18,95696287.62,215142505.75,22892586.096851,92986390.76,0.106407,3791209408.21,913925935.2,572115.37,4537553208.82,215142505.75,215142505.75,-224014697.56
600079,2022-12-31 00:00:00,1613057523.0,1.54,12615138011.99,304518733.45,304518733.45,1613057523.0,1.54,3902620870.44,4650672408.64,414027868.07,9722581405.56,88311929.44,476568005.29,476568005.29,143244941.69,143244941.69,-587193732.95,2484108585.43,2484108585.43,3071302318.38,NaN,2484108585.43,2484108585.43,3071302318.38,-360610678.67,-360610678.67,4643129762.87,2477346942.702369,6811603416.84,2910977988.72,22337719417.55,-91080949.16,205859130.64,38764807.39,0.0,3426052865.15,12615138011.99,748051538.2,966855692.22,3442072393.31,3856100261.38,-36979943.88,781003.042369,354750546.77,0.103545,19426741428.83,3516027779.31,27287615.07,22337719417.55,7542645.77,7542645.77,-90096792.95
600080,2022-12-31 00:00:00,371772280.0,0.09,137969958.95,22782297.48,22782297.48,371772280.0,0.09,49091915.25,78897498.12,10722408.28,441404542.26,157058.12,1190957.41,1190957.41,4157333.23,4157333.23,NaN,33459505.16,33459505.16,33459505.16,NaN,33459505.16,33459505.16,33459505.16,2908058.82,2908058.82,90421726.79,41509343.953138,434932328.19,6472214.07,579374501.21,30789600.08,11272780.59,NaN,0.0,47900957.84,137969958.95,29805582.87,460465.08,460465.08,15493151.13,325363629.57,336086037.85,-9332094.88,-3474389.876862,14441452.68,0.301486,572902287.14,17111357.76,58317.0,579374501.21,-11524228.67,-11524228.67,9175036.76
600081,2022-12-31 00:00:00,11568654.15,470477060.0,0.2311,5871152084.84,25932021.76,14363367.61,470477060.0,0.2311,362209136.03,615587746.7,293640003.3,979172378.1,64756940.54,29672663.84,29672663.84,24824125.11,24824125.11,-179942222.55,108727248.68,108727248.68,288669471.23,NaN,108727248.68,108727248.68,288669471.23,-5920854.14,-5920854.14,685068346.37,169042220.554791,688194849.58,290977528.52,6850324462.94,-5236129.86,37369362.54,-1816020.38,0.0,332536472.19,5871152084.84,253378610.67,12249544.62,12249544.62,277118764.05,38010422.24,331650425.54,-69480599.67,-9165627.795209,43867000.96,0.131916,6559346934.42,337772602.05,1072315.41,6850324462.94,-69480599.67,-69480599.67,6539679.51
600082,2022-12-31 00:00:00,647464720.0,0.0157,389632445.77,253859.78,253859.78,647464720.0,0.0157,69190758.05,72944388.71,3019134.79,103760518.93,52777967.1,52777967.1,2524754.02,2524754.02,10165196.11,10165196.11,10165196.11,NaN,10165196.11,10165196.11,10165196.11,-50289703.48,-50289703.48,74112875.42,10888893.657557,33646320.35,70114198.58,493392964.7,48046486.04,13356143.91,NaN,0.0,16412790.95,389632445.77,3753630.66,8295747.0,11314881.79,-1168486.71,-444789.162443,6247594.84,0.380654,423278766.12,18656008.39,36490.4,493392964.7,-1168486.71,-1168486.71,1168486.71
600083,2022-12-31 00:00:00,48527.3,229958413.0,0.269,281198473.23,225503.17,176975.87,229958413.0,0.269,134647314.43,183509004.11,8067137.79,105299425.06,9305311.36,39893478.21,39893478.21,1783414.52,1783414.52,-21280769.83,61858813.21,61858813.21,83139583.04,NaN,61858813.21,61858813.21,83139583.04,-38126304.12,-38126304.12,199563010.13,75945033.038878,28563547.23,76735877.83,386497898.29,26577035.2,596730.63,NaN,0.0,94753836.22,281198473.23,48861689.68,692341.04,692341.04,NaN,6903061.9,14970199.69,-16054006.02,-1967786.191122,11614253.18,0.122573,309762020.46,87120138.69,16240.43,386497898.29,-16054006.02,-16054006.02,6748694.66
600084,2022-12-31 00:00:00,1123756014.0,-0.7859,73101099.99,5966127.1,5966127.1,1123756014.0,-0.7859,-922556060.79,-879137014.77,37355103.06,73292555.06,862869431.44,987102.11,987102.11,883853.71,883853.71,40393560.69,-883159851.53,-883159851.53,-923553412.22,NaN,-883159851.53,-883159851.53,-923553412.22,-214133.07,-214133.07,-10575051.59,-231738379.145,131345718.57,-58053163.51,146393655.05,-712350.91,14227753.8,13318.37,0.0,-923543162.9,73101099.99,43419046.02,3319862.15,26944165.83,64299268.89,-867281963.18,-217140490.795,10249.32,0.25,204446818.56,-922830811.99,1097986.78,146393655.05,-868561963.18,-868561963.18,4399213.37
600085,2022-12-31 00:00:00,16225180.36,1371119014.0,1.041,7870132037.3,612670118.37,596444938.01,1.041,2828335469.99,3713928033.46,289440246.6,7502291325.87,87336530.8,111397583.16,111397583.16,123666333.51,123666333.51,-776741934.16,1427334893.13,1427334893.13,2204076827.29,NaN,1427334893.13,1427334893.13,2204076827.29,-210292.91,-210292.91,3800503042.71,1497567625.587855,4702028222.59,2800263103.28,15372423363.17,-4500197.34,192489291.97,-130490.6,0.0,2716937886.83,7870132037.3,885592563.47,17997677.8,17997677.8,217446263.51,1168951691.27,1458391937.87,-86460295.97,-16342276.792145,512861059.54,0.188764,12572160259.89,2721438084.17,12479043.26,15372423363.17,-86575009.25,-86575009.25,-745744.23
600088,2022-12-31 00:00:00,398218142.0,-0.163,1141817803.65,3871923.35,3871923.35,398218142.0,-0.163,-77782325.22,-30356753.67,73007843.14,7674393.69,5934407.45,5934407.45,6509973.47,6509973.47,1496041.26,-64909557.15,-64909557.15,-66405598.41,NaN,-64909557.15,-64909557.15,-66405598.41,340993.83,340993.83,-29895271.01,-64543500.912307,99795526.9,-92121133.21,1149492197.34,494616.84,5849999.65,-155050.38,0.0,-83716732.67,1141817803.65,47425571.55,71495.06,71495.06,3530181.28,76538024.42,-461482.66,-95426.422307,-17311134.26,0.206782,1241613330.55,-84211349.51,234572.19,1149492197.34,-461482.66,-461482.66,616533.04
600089,2022-12-31 00:00:00,3856867357.0,4.1262,59285154842.09,427317204.87,427317204.87,3856867357.0,4.1262,28024229670.49,32324616598.1,837400765.89,37225235211.76,651627029.62,1445178164.58,1445178164.58,303285273.96,303285273.96,-6970709656.87,15914206088.19,15914206088.19,22884915745.06,NaN,15914206088.19,15914206088.19,22884915745.06,-1216132837.99,-1216132837.99,34368279437.65,17673826888.95531,7762109296.13,29463125915.63,96510390053.85,-130365318.44,1448118997.86,9927998.09,0.0,26579051505.91,59285154842.09,4300386927.61,50812820.43,50812820.43,1311598118.93,1344970173.16,2182370939.05,-1625069130.96,-284042038.784688,3694135760.85,0.138987,67047264138.22,26678241922.43,74239947.37,96510390053.85,-2043662839.55,-2043662839.55,963514103.25
600094,2022-12-31 00:00:00,2445994277.0,0.07,6056639043.38,42720551.74,42720551.74,2445994277.0,0.07,513972387.2,646120523.97,63008195.55,1304760596.92,17980955.6,180816366.45,180816366.45,36488746.99,36488746.99,-21008330.79,171219599.38,171219599.38,192227930.17,171219599.38,171219599.38,192227930.17,-145728365.38,-145728365.38,673920794.18,192069802.0375,748184627.9,556575969.02,7361399640.3,10145484.78,198757996.03,225627.13,0.0,333156020.75,6056639043.38,132148136.77,17815645.07,17815645.07,300848553.94,363856749.49,-23133701.23,-6950067.5525,140928090.58,0.25,6804823671.28,323010535.97,1400745.92,7361399640.3,-27800270.21,-27800270.21,4927118.5
600095,2022-12-31 00:00:00,27275851.05,2966280036.0,-0.11,2355615628.18,117134930.27,89859079.22,2966280036.0,-0.11,-209383565.58,-84354714.32,319495755.49,1160548358.45,165323166.03,113918466.88,113918466.88,7202366.82,7202366.82,1875582.14,-326290803.93,-326290803.93,-328166386.07,NaN,-326290803.93,-326290803.93,-328166386.07,-122358238.32,-122358238.32,362424023.52,8793249.45,1121390136.98,39158221.47,3516163986.63,3651523.96,15649135.82,319860.3,0.0,-323302032.46,2355615628.18,125028851.26,NaN,NaN,6405491.27,9553235.14,329048990.63,-172011548.09,-111694684.46,4864353.61,0.25,3477005765.16,-326953556.42,15642138.26,3516163986.63,-446778737.84,-446778737.84,6368521.76
600096,2022-12-31 00:00:00,1835993107.0,3.2796,63099829443.33,155475348.2,155475348.2,1835993107.0,3.2796,9732521074.11,11796574208.43,202421570.5,12213463014.29,375920670.18,1209074287.08,1209074287.08,13934264.44,13934264.44,-1024347063.35,6021322993.75,6021322993.75,7045670057.1,NaN,6021322993.75,6021322993.75,7045670057.1,-32347022.28,-32347022.28,12250234829.76,6396328919.833095,2674395254.73,9539067759.56,75313292457.62,-1101597124.62,729695398.25,-38203541.51,0.0,8523446787.03,63099829443.33,2064053134.32,22109593.28,22109593.28,367787019.14,757051011.24,959472581.74,-451567597.7,-78654695.246905,1477776729.93,0.173378,65774224698.06,8559946817.71,46281286.72,75313292457.62,-453660621.33,-453660621.33,113850469.03
600097,2022-12-31 00:00:00,4367805.59,241126004.0,0.44,1314473708.35,5635551.33,1267745.74,241126004.0,0.44,131570641.44,288663692.93,29962366.59,626444479.2,31085640.36,12301942.22,12301942.22,6545193.47,6545193.47,-3608069.59,106095441.66,106095441.66,109703511.25,NaN,106095441.66,106095441.66,109703511.25,-6968527.87,-6968527.87,319055712.33,134050062.310369,460723820.51,165720658.69,1940918187.55,-1302508.29,5337323.77,166586.16,0.0,119268699.22,1314473708.35,157093051.49,3777202.27,3777202.27,480000.0,396002520.49,425964887.08,-30392019.4,-2437398.749631,9565187.97,0.080199,1775197528.86,120571207.51,1211779.12,1940918187.55,-30392019.4,-30392019.4,-860207.12
600098,2022-12-31 00:00:00,3487526297.0,0.3882,44257573949.38,91472914.79,91472914.79,3487526297.0,0.3882,2237489518.02,3844934733.97,150964264.91,3652199887.15,1059241.3,761331450.24,761331450.24,99637637.86,99637637.86,182884126.65,1353857708.39,1353857708.39,1170973581.74,NaN,1353857708.39,1353857708.39,1170973581.74,-673388438.6,-673388438.6,3821177653.85,1335012224.422529,1667064253.82,1985135633.33,47909773836.53,-25228953.02,139854210.63,-1674973.68,0.0,1476158067.78,44257573949.38,1607445215.95,575332707.09,219188886.55,370153151.46,12697134.43,4911596.152529,305184486.04,0.206742,45924638203.2,1501387020.8,11694626.22,47909773836.53,23757080.12,23757080.12,-12081402.05
