Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year End Price
600000.SS,PU DEV BANK,Financial Services,Banks - Regional,2020,1.88,21.72239205,0.007328958,12.33409742,0.6,4.285526276,0.167360232,0.370897891,0.074471352,2.36484E+11,7.95816E+12,8.056789398
600004.SS,BAIYUN AIRPORT,Industrials,Airports & Air Services,2020,-0.12,7.956801227,-0.008716087,1.508477921,0.145,-116.2606398,0.099722453,1.753377567,0.010393314,33018765779,28711591841,13.95127678
600006.SS,DONGFENG,Consumer Cyclical,Auto Manufacturers,2020,0.2768,3.908082343,0.027451538,2.491770702,0.0664,33.09275718,0.009485037,2.343879781,0.007248849,18320150375,20163001445,9.160075188
600007.SS,CHINA WORLD TRADE,Real Estate,Real Estate Services,2020,0.82,7.955157031,0.067994651,1.514457412,0.38,12.97152449,0.223286143,1.337076068,0.035725534,10714084898,12139576997,10.63665009
600008.SS,BEIJING CAPITAL ECO-ENVIRONMENT PROTECTION,Industrials,Conglomerates,2020,0.2411,3.549466748,0.01474252,2.80751329,0.07496,10.22738868,0.435929719,0.694702497,0.030399582,18100598877,99733193776,2.465823412
600009.SS,SH AIRPORT,Industrials,Airports & Air Services,2020,-0.66,11.74028935,-0.025381923,1.688279564,0.79,-113.8905265,0.334674708,6.402546416,0.010509827,1.87053E+11,49903680813,75.1677475
600011.SS,HUANENG INT'L,Utilities,Utilities - Independent Power Producers,2020,0.18,11.06581766,0.010417458,3.097399938,0.135,23.32250542,0.540325973,0.37937106,0.03215778,46168903470,4.38206E+11,4.198050976
600012.SS,WANTONG EXPRESSWAY,Industrials,Infrastructure Operations,2020,0.5241,9.869176453,0.041866157,1.710072302,0.23,9.559281249,0.11145992,0.507643097,0.045908007,5839678499,20762733435,5.010019302
600015.SS,HUAXIA BANK,Financial Services,Banks - Regional,2020,1.2,17.63209266,0.006257692,12.02814739,0.249,4.083433151,0.182607235,0.277909144,0.050815084,77984918663,3.39982E+12,4.900119781
600016.SS,MINSHENG BANK,Financial Services,Banks - Regional,2020,0.71,14.93247765,0.004936381,12.84112459,0.37,5.70346201,0.162083487,0.271184603,0.091370252,1.43602E+11,6.95023E+12,4.049458027
600017.SS,RIZHAO PORT,Industrials,Marine Shipping,2020,0.21,4.054381473,0.023221293,1.957173415,0.025,12.87233035,0.375010429,0.666732864,0.009248335,8314064525,27542854366,2.703189373
600018.SS,SHANG PORT GP,Industrials,Marine Shipping,2020,0.3585,3.759132447,0.053217306,1.62637195,0.145,11.31262041,0.268456249,1.078859145,0.035753258,94419449456,1.56099E+11,4.055574417
600019.SS,BAO IRON,Basic Materials,Steel,2020,0.57,8.399563837,0.034985267,1.806980262,0.28,8.165152031,0.117080527,0.554092659,0.060161534,1.02322E+11,3.62877E+11,4.654136658
600020.SS,ZHONGYUAN EXPRESSWAY,Industrials,Infrastructure Operations,2020,0.0619,5.27222607,0.00509847,3.984516207,0.058,50.25359849,0.670614383,0.590016002,0.018645334,6990888744,47543604425,3.110697746
600021.SS,SEP,Utilities,Utilities - Renewable,2020,0.2904,6.970389212,0.006839473,3.750872948,0.13,23.57503107,0.479541287,0.982181742,0.018988666,19283935123,1.30167E+11,6.846189022
600022.SS,SHANDONG IRON AND STEEL,Basic Materials,Steel,2020,0.067,1.975283083,0.010551841,2.220059145,0,19.71433946,0.20460321,0.668694404,0,14131625092,68486972234,1.320860744
600023.SS,ZHENENG ELEC POWER,Utilities,Utilities - Independent Power Producers,2020,0.45,5.065382578,0.053123018,1.499883221,0.2,7.327488793,0.242749744,0.650961681,0.060654401,44213445914,1.1457E+11,3.297369957
600025.SS,HUANENG HYDROPOWER,Utilities,Utilities - Renewable,2020,0.27,3.423055968,0.029366024,2.592140503,0.18,15.01942387,0.516481072,1.184685405,0.044386967,72994395872,1.64632E+11,4.055244446
600026.SS,COSCO SHIPPING ENERGY,Energy,Oil & Gas Midstream,2020,0.52,9.963747045,0.036104005,1.852682882,0.04,11.80330332,0.394698764,0.616004972,0.00651708,21327218203,65959857000,6.137717724
600027.SS,HUADIAN INTERNATIONAL,Utilities,Utilities - Regulated Electric,2020,0.36,8.740421377,0.018295615,2.513616858,0.146,7.708324989,0.461766114,0.31749007,0.05261267,23616139785,2.4275E+11,2.774996996
600028.SS,SINOPEC,Energy,Oil & Gas Integrated,2020,0.273,7.675690233,0.019232318,1.958873586,0.26,11.14686941,0.172454822,0.396458854,0.085439321,2.95887E+11,1.7389E+12,3.04309535
600030.SS,CITIC SECURITIES,Financial Services,Capital Markets,2020,1.093649,14.89382117,0.014152761,5.664658903,0.471401,22.98535007,0.19188099,1.687807637,0.018752597,3.06695E+11,1.05296E+12,25.13790512
600031.SS,SANY HEAVY INDUS,Industrials,Farm & Heavy Construction Machinery,2020,1.8401,6.692604593,0.121829203,2.169467434,0.42,17.67930891,0.114515729,4.860842422,0.012910486,2.75705E+11,1.26691E+11,32.53169632
600033.SS,FUJIAN EXPRESSWAY,Industrials,Infrastructure Operations,2020,0.1648,3.598450508,0.027383318,1.350780453,0.05,13.26985151,0.171749067,0.607725887,0.022863712,6001649943,16514181075,2.186871529
600035.SS,CHUTIAN EXPRESS,Industrials,Infrastructure Operations,2020,0.19,3.950191328,0.020445028,2.188637904,0.16,13.24330004,0.386352872,0.636988641,0.063587268,4051427267,15869291902,2.516227007
600036.SS,CMB,Financial Services,Banks - Regional,2020,3.79,35.08427525,0.011641763,11.44848662,1.2,9.685032223,0.060264681,1.046231449,0.032691961,7.5721E+11,8.36145E+12,36.70627213
600037.SS,GEHUA NETWORK,Communication Services,Broadcasting,2020,0.1178,9.108115656,0.010395579,1.243873528,0.66,76.35697039,0.022874151,0.987564437,0.073375311,12518853593,15767953961,8.994851112
600038.SS,AVICOPTER,Industrials,Aerospace & Defense,2020,1.2853,10.81485566,0.028624601,2.887139878,0.3,47.48121009,0.028205267,5.64294164,0.004915809,50036101013,26469472207,61.02759933
600039.SS,SRBG,Industrials,Engineering & Construction,2020,0.557143,2.667551516,0.02575759,4.495738491,0.05,4.511047882,0.388167055,0.9421744,0.019894173,21896511121,1.16874E+11,2.51329875
600048.SS,POLY DEVELOPMENTS,Real Estate,Real Estate - Development,2020,2.42,15.06154028,0.023061007,4.706963443,0.82,5.466325618,0.239563657,0.878297156,0.061987338,1.58351E+11,1.25534E+12,13.228508
600050.SS,CHINA UNICOM,Communication Services,Telecom Services,2020,0.178,4.644834138,0.009479046,1.757228345,0.0604,22.33091231,0.061241441,0.855768424,0.015195342,1.26404E+11,5.82475E+11,3.974902391
600051.SS,NINGBO UNITED,Industrials,Industrial Distribution,2020,1.11,9.487007555,0.048686778,2.169691819,0.2,7.38688804,0.03173117,0.864281564,0.024391893,2549043687,7060989437,8.199445724
600052.SS,DONGWANG TIMES,Real Estate,Real Estate - Development,2020,-0.05,4.003695797,-0.012114967,1.143753474,0.09727,-58.48502636,0.001242078,0.730387988,0.033263215,2468638365,3865772373,2.924251318
600053.SS,JIUDING INVESTMENT,Financial Services,Asset Management,2020,0.2001,6.195410859,0.02562783,1.239121013,0,96.51147861,0.121936891,3.117137395,0,8372520603,3385359847,19.31194687
600054.SS,HUANGSHAN TOURISM,Consumer Cyclical,Lodging,2020,-0.06,8.304408453,-0.009085914,1.142874677,0.109,-145.5422084,0.042755816,1.051553828,0.012482061,4482408933,5103805009,8.732532501
600055.SS,WANDONG MEDICAL,Healthcare,Medical Devices,2020,0.41,3.245847108,0.076775592,1.208667472,0.05,24.05800238,0.006070394,3.038892667,0.00506905,6934839637,2874186952,9.863780975
600056.SS,CHINA MEHECO,Healthcare,Medical Distribution,2020,0.876143,6.68856665,0.039218989,2.735118057,0.196807,10.83510686,0.141314375,1.419303047,0.020731577,14200542349,33418651561,9.493103027
600057.SS,XIAMEN XIANGYU,Industrials,Integrated Freight & Logistics,2020,0.538,6.701426447,0.014855253,3.300292923,0.25,8.962173887,0.218476668,0.719496004,0.051849475,10767033210,87488698613,4.821649551
600059.SS,GUYUE LONGSHAN,Consumer Defensive,Beverages - Wineries & Distilleries,2020,0.19,4.669492421,0.029468071,1.188056598,0.1,86.367577,0.000983435,3.514266252,0.006093905,14958258299,5106997033,16.40983963
600060.SS,HISENSE VISUAL,Technology,Consumer Electronics,2020,0.91,11.93426013,0.037901545,1.804720853,0.127,11.40590081,0.075178977,0.869712041,0.01223581,13544765958,31541360003,10.37936974
600061.SS,SDIC CAPITAL,Financial Services,Capital Markets,2020,0.64,7.1297969,0.018896675,4.364076915,0.092105,13.24350834,0.427819891,1.188791975,0.010866763,54194384754,2.19526E+11,8.475845337
600062.SS,CR DOUBLE-CRANE,Healthcare,Drug Manufacturers - Specialty & Generic,2020,0.9635,8.929953741,0.080307198,1.337498553,0.304,11.24691233,0.010272499,1.213488932,0.028053597,11257827456,12516457555,10.83640003
600063.SS,WANWEI HI-TECH,Basic Materials,Chemicals,2020,0.32,2.696149679,0.057078227,1.882173676,0.06,10.56685373,0.285934727,1.254156333,0.017744165,7116547853,10708467077,3.381393194
600064.SS,NANJING GAOKE,Real Estate,Real Estate - Development,2020,1.165,7.659930124,0.061536289,2.321711156,0.321429,4.921274226,0.11282887,0.748477386,0.056063675,9920531272,32757721251,5.733284473
600066.SS,YUTONG BUS,Industrials,Farm & Heavy Construction Machinery,2020,0.21,6.925925708,0.015485143,2.157771,1,62.79537564,0.002543688,1.904009578,0.075832093,29195290307,33321632369,13.18702888
600072.SS,CSSC SCIENCE & TECHNOLOGY,Basic Materials,Steel,2020,0.195,2.604418074,0.015848336,2.128805815,0.057,68.99057046,0.231244166,5.165515236,0.004236922,20267457332,9052054034,13.45316124
600073.SS,BMGC,Consumer Defensive,Packaged Foods,2020,0.43,4.616911133,0.026917488,2.082753452,0.12,22.45714498,0.210045876,2.091565565,0.01242677,9055248157,15032748654,9.656572342
600075.SS,XINJIANG TIANYE,Basic Materials,Chemicals,2020,0.66,4.303378559,0.057417992,2.000224138,0,8.139748284,0.267971191,1.24837585,0,9172337216,15440645787,5.372233868
600078.SS,CHENGXING,Basic Materials,Chemicals,2020,-3.47,-0.846420795,-0.422242399,-40.8956065,0.01,-1.122655443,0.772843959,-4.602455905,0.002566989,2581128879,5448359731,3.895614386
600079.SS,HUMANWELL HEALTHCARE,Healthcare,Drug Manufacturers - Specialty & Generic,2020,0.73,6.498167326,0.030971294,2.506645385,0.05,44.06931106,0.415923868,4.950718482,0.001554214,52509814181,32473086038,32.17059708
600081.SS,"Dong Feng Electronic Technology Co.,Ltd.",Consumer Cyclical,Auto Parts,2020,0.379522,2.849967383,0.015890532,3.232746111,0.136229,43.29164055,0.07409318,5.765023874,0.008291413,9086288813,7805740488,16.43013
600082.SS,HI-TECH DEV,Industrials,Conglomerates,2020,0.0511,2.698993218,0.010495901,1.803875302,0,58.89000958,0.220632888,1.114963709,0,1944343530,3145710703,3.00927949
600085.SS,TONGRENTANG,Healthcare,Drug Manufacturers - Specialty & Generic,2020,0.752,7.168636406,0.043982979,1.508446028,0.26,30.35499187,0.142795047,3.184281165,0.011390044,31306481353,23450910588,22.82695389
600088.SS,CHINA TV MEDIA,Communication Services,Entertainment,2020,-0.269,2.686556129,-0.065024451,1.488233256,0.07,-44.16933024,0.063334355,4.422595049,0.005891487,4725363469,1646646055,11.88154984
600089.SS,TEBA,Industrials,Electrical Equipment & Parts,2020,0.446385,7.434954269,0.022372247,2.351262187,0.126923,15.47602111,0.277937471,0.929160212,0.018372634,34906003998,1.09428E+11,6.908263683
600094.SS,GREATTOWN,Real Estate,Real Estate - Development,2020,0.1811,5.767828365,0.011837971,2.681232418,0.03,21.839521,0.290877107,0.685723812,0.007585072,9004265723,37858839005,3.955137253
600095.SS,XIANGCAI,Consumer Defensive,Farm Products,2020,0.136,3.707173789,0.011219633,2.985517947,0.009,103.3416706,0.22120103,3.791154125,0.000640366,40184392302,31758497830,14.0544672
600096.SS,YUNTIANHUA,Basic Materials,Agricultural Inputs,2020,0.1902,3.504884748,0.005131429,6.204721737,0,28.84866311,0.635228571,1.565533853,0,10064997466,53013703648,5.487015724
600097.SS,KAICHUANG INT'L,Consumer Defensive,Farm Products,2020,0.59,7.802024578,0.045694006,1.613969516,0.08,16.00755433,0.148836964,1.210513625,0.008470577,2275519074,3090206905,9.444457054
600098.SS,GUANGZHOU DEV,Energy,Thermal Coal,2020,0.3387,5.121915002,0.020797644,2.063466247,0.05,17.18662607,0.341199635,1.136510513,0.008589427,20410616424,43441005037,5.821110249
600099.SS,LINHAI,Consumer Cyclical,Auto Parts,2020,0.0352,2.206121558,0.013183273,1.211823487,0.04,173.5439084,nan,2.768997725,0.006547989,1338548330,585801963.8,6.108745575
600101.SS,MINGXING ELECTRIC,Utilities,Utilities - Diversified,2020,0.127769,4.421261619,0.020576941,1.399532718,0.038462,34.43533901,0.033048007,0.995138765,0.008741823,2410466221,3402843681,4.399768829
600103.SS,QINGSHAN PAPER,Basic Materials,Paper & Paper Products,2020,0.0332,1.61128575,0.013913065,1.407032041,0,55.49256701,0.166570653,1.143405647,0,4151300886,5500940107,1.842353225
600104.SS,SAIC MOTOR,Consumer Cyclical,Auto Manufacturers,2020,1.752,22.45495487,0.022016282,2.996806168,0.88,12.30721713,0.18704191,0.960244389,0.040812078,2.49589E+11,9.27997E+11,21.56224442
600105.SS,ETERN,Technology,Communication Equipment,2020,-0.43,1.854697683,-0.075920853,2.418325231,0.06,-8.609223366,0.201591429,1.995994323,0.016207604,5412237401,7370734907,3.701966047
600106.SS,CHONGQING ROAD & BRIDGE,Industrials,Infrastructure Operations,2020,0.17,2.882226153,0.035562507,1.668074883,0.060909,14.93741064,0.353777067,0.881041137,0.023985967,3374885406,6389669384,2.539359808
600108.SS,YASHENG GP,Consumer Defensive,Farm Products,2020,-0.4379,2.048775885,-0.100207037,2.128254255,0.0045,-8.409833984,0.384599712,1.797495924,0.001221941,7169856440,8507089682,3.682666302
600109.SS,SINOLINK SECURITIES,Financial Services,Asset Management,2020,0.616,6.051186549,0.027469195,3.008331142,0.05,25.4295987,0.240115283,2.5886878,0.003191904,58155891143,67808330646,15.6646328
600110.SS,NUODE,Industrials,Electrical Equipment & Parts,2020,0.0046,1.966454128,0.00067068,2.353275315,0,1972.624737,0.339744457,4.61443451,0,15745151652,8029732924,9.074073792
600111.SS,CNREHT,Basic Materials,Other Industrial Metals & Mining,2020,0.2524,3.096753512,0.033887913,1.848540782,0,50.47629639,0.354179189,4.114055949,0,46056776414,26920903490,12.74021721
600113.SS,ZJDR,Industrials,Industrial Distribution,2020,0.09,3.525388847,0.017195844,1.320547049,0.05,67.73201095,0.066775607,1.729137196,0.00820226,2568603132,2036439172,6.095880985
600114.SS,NBTM,Consumer Cyclical,Auto Parts,2020,0.14,4.27236206,0.014701126,1.975423256,0.2,52.85207203,0.334928303,1.731896778,0.02702962,4560796443,5951863203,7.399290085
600116.SS,THREE GORGES WATER CONSERVANCY,Utilities,Utilities - Renewable,2020,0.41,5.339056731,0.031813826,1.860367204,0.1,19.30583628,0.316309875,1.48254519,0.012633612,15135339587,19486467470,7.915392876
600118.SS,CHINA SPACESAT,Industrials,Aerospace & Defense,2020,0.3,4.993792598,0.029476972,1.549008677,0.1,106.0570653,0.048448701,6.371333805,0.003142962,37623425245,11993712113,31.8171196
600120.SS,ZHEJIANG ORIENT,Financial Services,Asset Management,2020,0.31,3.991960824,0.033701812,1.854754916,0.038462,13.94761762,0.148177774,1.083117208,0.008895495,14767288288,26797263669,4.323761463
600123.SS,LANHUA SCI-TECH VENTURE,Energy,Thermal Coal,2020,0.252308,7.27183966,0.014218414,2.411601594,0.153846,13.78640872,0.385721927,0.478341297,0.044228686,5124549488,26353395159,3.478421211
600125.SS,TIELONG LOGISTICS,Industrials,Railroads,2020,0.307,4.771146442,0.041752695,1.535443829,0.11,18.32192573,0.134368273,1.178926547,0.019556142,7343329628,9594633385,5.6248312
600126.SS,HANG STEEL,Basic Materials,Steel,2020,0.34,5.900502436,0.040568382,1.393475909,0.12,14.02636416,0.008089066,0.808230124,0.025162699,16105696368,28007453580,4.768963814
600128.SS,SOHO HOLLY,Consumer Cyclical,Specialty Retail,2020,0.1305,7.762871337,0.006902875,1.927823648,0.05,46.72816339,0.068824552,0.785537343,0.008199376,1504797513,4666176088,6.098025322
600129.SS,TAIJI GP,Healthcare,Drug Manufacturers - Specialty & Generic,2020,0.12,5.811682754,0.004480713,4.658755234,0,110.1991494,0.369928055,2.275399139,0,7364269850,14744766767,13.22389793
600131.SS,STATE GRID,Utilities,Utilities - Renewable,2020,0.52,3.861053851,0.053997669,2.421803583,0.125,26.17283784,0.068507617,3.524912162,0.009184507,16355804196,11238728393,13.60987568
600132.SS,CHONGQING BREWERY,Consumer Defensive,Beverages - Brewers,2020,2.23,1.209347625,0.112224768,6.116235216,1.4,47.90371266,0.093065036,88.33297975,0.013105512,51700338072,9595373074,106.8252792
600133.SS,EAST LAKE HIGH TECH,Industrials,Engineering & Construction,2020,0.8709,5.047141345,0.025170637,3.855449948,0.025,5.833753585,0.394854049,1.006632398,0.004920663,5417156001,27206696644,5.080615997
600135.SS,LUCKY FILM,Basic Materials,Chemicals,2020,0.0679,4.639577444,0.011596738,1.239557597,0.047,105.4333166,0.041723219,1.543011682,0.006565234,3961081820,3212479396,7.158922195
600137.SS,LANGSHA,Consumer Cyclical,Apparel Manufacturing,2020,0.183,5.267894412,0.025505843,1.359371214,0.1,71.90800755,nan,2.497993383,0.007599266,1279302476,696177569,13.15916538
600138.SS,CYTS ,Consumer Cyclical,Lodging,2020,-0.3206,8.740283345,-0.012768158,2.120325665,0.04,-31.73942054,0.328558319,1.164225211,0.00393095,7365548450,18176334634,10.17565823
600141.SS,XINGFA GP,Basic Materials,Chemicals,2020,0.61,8.605748813,0.020887017,2.742315584,0.1,16.42763888,0.407063983,1.164437858,0.009979184,11055513965,29742169500,10.02085972
600143.SS,KINGFA SCI. & TECH.,Basic Materials,Specialty Chemicals,2020,1.7826,5.629189453,0.141037787,2.166178768,0.1,8.756030252,0.31246491,2.772779218,0.006406766,41153526687,32528137361,15.60849953
600148.SS,CHANGCHUN YIDONG,Consumer Cyclical,Auto Parts,2020,0.4,3.402396593,0.041980807,2.21698061,0.1146,35.53301573,0.028183253,4.177410218,0.008062924,2011396102,1362900038,14.21320629
600150.SS,CHINA CSSC,Industrials,Aerospace & Defense,2020,0.07,10.23533781,0.002003374,2.889551131,0,250.3879002,0.115502744,1.712415685,0,78388966362,1.52643E+11,17.52715302
600153.SS,CONS AND DEV,Industrials,Specialty Business Services,2020,1.59,13.02529441,0.011613166,4.506538171,0.5,3.996093918,0.228051186,0.487803894,0.078693198,18725251923,3.87824E+11,6.35378933
600157.SS,WINTIME ENERGY,Energy,Thermal Coal,2020,0.2019,1.870231419,0.043064913,2.291232187,0,6.613593812,0.344639571,0.713967575,0,29667085552,1.04137E+11,1.335284591
600158.SS,CHINA SPORTS IND,Real Estate,Real Estate Services,2020,0.0619,2.600641943,0.010072956,1.540930376,0.035,196.6484606,0.062332926,4.680590399,0.002875324,11679710388,5356519237,12.17253971
600160.SS,JUHUA,Basic Materials,Chemicals,2020,0.04,4.625330167,0.006003083,1.234483652,0.12,193.7456608,0.051449636,1.675518536,0.015484218,20922593040,15887699350,7.749826431
600161.SS,TIANTAN BIO,Healthcare,Biotechnology,2020,0.354167,2.284825873,0.084243807,1.257712737,0.041667,80.49019093,0.111417646,12.47664856,0.001461643,56368825729,7585208691,28.50696945
600162.SS,HEUNGKONG HOLDING,Real Estate,Real Estate - Development,2020,0.0831,1.626620333,0.010528581,4.715006058,0.067,18.3228666,0.258662685,0.936069827,0.044002805,4976625596,26750910228,1.522630215
600163.SS,ZHONGMIN ENERGY,Utilities,Utilities - Renewable,2020,0.2876,1.901373732,0.04670466,2.763746878,0,13.95936138,0.354558589,2.111479855,0,7639997828,10403405607,4.014712334
600167.SS,LUENMEI HOLDING,Utilities,Utilities - Regulated Electric,2020,0.7366,3.835654435,0.11966674,1.553050857,0.21,13.52588411,0.126935795,2.597514038,0.021077637,22796920568,14084757752,9.963166237
600168.SS,WUHAN HOLDING,Utilities,Utilities - Regulated Water,2020,0.271429,5.437196836,0.016634614,2.89720067,0.075714,17.09757816,0.479082798,0.853524101,0.016314935,4610140196,16355551383,4.640778542
600170.SS,SH CONS,Industrials,Engineering & Construction,2020,0.34,4.108253371,0.010369369,7.392854137,0.14,7.648043773,0.257436407,0.632953873,0.053839219,23106420330,3.23149E+11,2.600334883
600171.SS,SHNAGHAI BELLING,Technology,Semiconductor Equipment & Materials,2020,0.75,4.643460635,0.134921952,1.175925133,0.11,18.12098948,0.009304577,2.926856321,0.008093745,9634789778,3913441095,13.59074211
600173.SS,WOLONG REAL ESTATE,Real Estate,Real Estate - Development,2020,0.69,4.506099752,0.061572622,2.490594953,0.15,6.598854756,nan,1.010454724,0.032943793,3189550698,7865149583,4.553209782
600176.SS,CJS,Basic Materials,Building Materials,2020,0.6036,4.355727072,0.065767301,2.002445752,0.168854,26.09607951,0.301687671,3.616294898,0.010719804,63055835875,36737268363,15.75159359
600177.SS,YOUNGOR,Consumer Cyclical,Apparel Manufacturing,2020,1.56,6.172527398,0.089821549,2.806126893,0.2,3.373551063,0.330606213,0.852606934,0.03800302,24331960372,80555185719,5.262739658
600178.SS,DONGAN ENGINE,Consumer Cyclical,Auto Parts,2020,0.0958,5.359968916,0.00539917,2.113106983,0,77.74981178,0.048778204,1.389640889,0,3507637988,8200383876,7.448431969
600180.SS,CCS,Industrials,Integrated Freight & Logistics,2020,0.1543,5.630799148,0.005526111,4.630394898,0.122,31.09414625,0.118136345,0.852068532,0.025428179,5213462577,28378004569,4.797826767
600182.SS,S GITI,Consumer Cyclical,Auto Parts,2020,0.1754,2.960643817,0.020201508,1.740503371,0.079,84.6976103,0.306487917,5.017814288,0.005317731,5051026688,2952069064,14.85596085
600183.SS,SYTECH,Technology,Electronic Components,2020,0.74,4.069736575,0.091139768,1.732852092,0.4,34.20063998,0.193652052,6.218700675,0.015804983,61484407352,18438824197,25.30847359
600184.SS,NORTHEO,Industrials,Electrical Equipment & Parts,2020,0.1,4.716595412,0.010151633,2.130539201,0.037,110.9468746,0.011101259,2.352266093,0.003334929,5644544199,5112483968,11.09468746
600188.SS,YANKUANG ENERGY,Energy,Thermal Coal,2020,0.748154,9.073629402,0.029402792,3.245203277,0.297436,4.810582105,0.366859573,0.396650126,0.082642776,21466067790,2.5891E+11,3.599056244
600190.SS,ST JIN PORT,Industrials,Marine Shipping,2020,0.09,3.640500542,0.010229689,2.775224509,0.02,32.74541696,0.452438813,0.809528111,0.006786361,5244283500,18280016111,2.947087526
600195.SS,CHINA HUSBANDRY,Healthcare,Drug Manufacturers - Specialty & Generic,2020,0.4148,4.389590598,0.061970286,1.263565764,0.09447,29.23839462,0.025804506,2.762919643,0.007789358,12384595305,6784410194,12.12808609
600196.SS,FOSUN PHARM,Healthcare,Drug Manufacturers - Specialty & Generic,2020,1.43,17.45574621,0.043768522,1.819882934,0.39,36.11200239,0.286963068,2.958347514,0.007552261,1.09446E+11,83686009702,51.64016342
600197.SS,YILITE,Consumer Defensive,Beverages - Wineries & Distilleries,2020,0.7862,7.38854441,0.076181122,1.246483587,0.438,33.57741706,0.057384534,3.572904733,0.016591811,12460465788,4488134649,26.39856529
600201.SS,BIO,Healthcare,Biotechnology,2020,0.36,4.446445096,0.064698499,1.192923128,0.06,55.88079029,nan,4.524307412,0.00298254,22538578930,6278282683,20.1170845
600202.SS,HARBIN AIR CONDITIONING,Industrials,Building Products & Equipment,2020,0.1315,1.839562109,0.022096464,3.233981887,0.04,31.93988002,0.170941613,2.28320327,0.009523596,1610068286,2281480747,4.200094223
600206.SS,GRINM ADVANCED MATERIALS,Technology,Semiconductor Equipment & Materials,2020,0.2,3.839954283,0.039841782,1.220432415,0.016,64.46135998,0.067151641,3.35740247,0.001241054,10913991844,4274169141,12.892272
600208.SS,QUZHOU DEVELOPMENT,Real Estate,Real Estate - Development,2020,0.38,4.446758599,0.023317982,3.522377386,0.01,7.948430588,0.378180179,0.679237147,0.003310816,25700432532,1.35711E+11,3.020403624
600210.SS,ZIJIANG ENT,Consumer Cyclical,Packaging & Containers,2020,0.373,3.502738597,0.050833107,1.97629019,0.2,9.827236707,0.261875071,1.046483827,0.054561933,5559700283,11119018548,3.665559292
600211.SS,TIBET PHARM,Healthcare,Drug Manufacturers - Specialty & Generic,2020,1.3,7.992345895,0.141849001,1.138731125,0.582418,35.8875304,0.004613396,5.837308611,0.01248383,15037403158,2947471088,46.65378952
600215.SS,PASLIN,Real Estate,Real Estate - Development,2020,0.4325,6.037649798,0.032024471,1.517074729,0.05,12.06732072,0.132257102,0.864428442,0.009580166,2416424752,4240833300,5.219116211
600216.SS,ZHEJIANG MEDICINE,Healthcare,Drug Manufacturers - Specialty & Generic,2020,0.75,7.980717074,0.068320789,1.307646889,1,16.97423681,0.090578507,1.595179667,0.078550414,12242303554,10500457881,12.7306776
600217.SS,CHINA RESOURCES,Industrials,Waste Management,2020,0.3152,1.378393309,0.067371551,2.82316247,0,18.06495305,0.453278301,4.130949536,0,9438780714,6497064649,5.6940732
600218.SS,QUANCHAI ENGINE,Consumer Cyclical,Auto Parts,2020,0.47,5.010239814,0.037349935,2.047796179,0.08,18.6333007,0.014186144,1.747950528,0.009134869,3814832919,4616396675,8.757651329
600219.SS,NANSHAN ALUMINIUM,Basic Materials,Aluminum,2020,0.17,3.477369644,0.036589534,1.26474928,0.05,16.86369952,0.098537995,0.824424554,0.017440873,33294491286,56011864286,2.866828918
600222.SS,TALOPH PHARM,Healthcare,Drug Manufacturers - Specialty & Generic,2020,0.0535,2.532585146,0.008513331,2.244074317,0,92.84321616,0.389586975,1.96128137,0,2850556154,3434714654,4.967112064
600223.SS,FREDA,Real Estate,Real Estate - Development,2020,0.64,4.013545739,0.010384552,9.436545196,0.11,12.68276721,0.186523638,2.022394049,0.013551853,8251469096,61501844231,8.116971016
600229.SS,CITYMEDIA,Communication Services,Publishing,2020,0.35,4.298742755,0.057633793,1.467356296,0.2,17.15628215,0.078139546,1.396849985,0.03330725,4030401841,4241661514,6.004698753
600230.SS,CANGZHOU DAHUA,Basic Materials,Agricultural Inputs,2020,0.0897,8.632180619,0.005795978,1.629281644,0.018,97.57674524,0.195475839,1.013953998,0.002056524,3623249073,6372663011,8.752634048
600232.SS,GOLDEN EAGLE,Consumer Cyclical,Textile Manufacturing,2020,0.09,2.92617783,0.017432896,1.632203003,0.2,52.40706338,0.111995311,1.611875962,0.042403105,1720246695,1824931602,4.716635704
600233.SS,YTO EXPRESS,Industrials,Integrated Freight & Logistics,2020,0.5723,4.971713966,0.06493447,1.553365162,0.15,18.93162165,0.093078308,2.179241836,0.013844577,37329309904,27208232612,10.83456707
600235.SS,MINFENG SPECIAL PAPER,Basic Materials,Paper & Paper Products,2020,0.14,3.82672704,0.022253429,1.622833995,0.005,34.88144193,0.312602839,1.276130181,0.001023876,1715539077,2181623141,4.883401871
600236.SS,GUIGUAN ELEC POWER,Utilities,Utilities - Renewable,2020,0.28,2.118813644,0.049041682,2.313554238,0.19,13.83949603,0.511202882,1.828881412,0.049031513,30544685821,44790040739,3.875058889
600248.SS,SHAAN CONS,Industrials,Engineering & Construction,2020,0.8988,4.137831513,0.015549174,10.62104614,0.02,4.575849906,0.114576643,0.993944263,0.004862898,15495204277,1.81957E+11,4.112773895
600249.SS,LIANGMIANZHEN,Consumer Defensive,Household & Personal Products,2020,0.1055,3.867227923,0.022699539,1.205729137,0,44.58062231,0.029376596,1.216182689,0,2586790609,2557290655,4.703255653
