Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year End Price
600528.SS,China Railway Hi-tech Industry Corporation Limited,Industrials,Engineering & Construction,2023,0.74,11.32977063,0.030238723,2.234192924,0.146,9.911609985,0.009798695,0.647373334,0.019905676,16294162086,57668323650,7.334591389
600529.SS,Shandong Pharmaceutical Glass Co.Ltd,Consumer Cyclical,Packaging & Containers,2023,1.17,11.35375172,0.083251979,1.236805454,0.3,21.29541055,0.000195904,2.194484338,0.012040635,16534361511,9318721551,24.91563034
600531.SS,"Henan Yuguang Gold&Lead Co.,Ltd.",Basic Materials,Other Industrial Metals & Mining,2023,0.53,4.423047047,0.039257131,3.070017032,0.118,11.13236805,0.527493578,1.333957113,0.019999474,6432585061,14805081435,5.900155067
600533.SS,"Nanjing Chixia Development Co.,Ltd.",Real Estate,Real Estate - Development,2023,-0.13,3.960223073,-0.005510297,5.590581626,0.1,-22.53846205,0.493048786,0.739857329,0.034129692,3076500070,24388700762,2.930000067
600535.SS,"Tasly Pharmaceutical Group Co., Ltd",Healthcare,Drug Manufacturers - Specialty & Generic,2023,0.72,8.279005636,0.064081254,1.317121604,0.33,22.59627183,0.163926516,1.9651292,0.020283582,24305543438,16714285094,16.26931572
600536.SS,China National Software & Service Company Limited,Technology,Software - Application,2023,-0.31,2.680364408,-0.025145268,2.699325612,0.021,-116.9677365,0.15253017,13.52801067,0.000579151,30827162193,9256071550,36.25999832
600546.SS,"Shanxi Coal International Energy Group Co.,Ltd",Energy,Thermal Coal,2023,2.15,7.908358199,0.104872243,1.978249799,1.8,7.784068973,0.136612404,2.116210201,0.107554199,33177952093,40617227413,16.73574829
600547.SS,"Shandong Gold Mining Co., Ltd.",Basic Materials,Gold,2023,0.42,9.153548332,0.017293932,2.527239372,0.07,54.02616319,0.372877998,2.47892814,0.003084925,82015215169,1.34599E+11,22.69098854
600548.SS,Shenzhen Expressway Corporation Limited,Industrials,Infrastructure Operations,2023,0.982,15.59929197,0.034473181,2.411094534,0.462,8.693270674,0.448395926,0.547255082,0.054118691,12235527722,67507469091,8.536791801
600549.SS,"Xiamen Tungsten Co.,Ltd.",Basic Materials,Other Industrial Metals & Mining,2023,1.1351,7.061753767,0.040784241,2.059258817,0.35,14.80991773,0.308029204,2.380532962,0.020820026,26690071888,39272520363,16.81073761
600551.SS,"Time Publishing and Media Co., Ltd.",Communication Services,Publishing,2023,0.818643,8.399725592,0.060127142,1.604866507,0.178571,8.814342526,0.056844364,0.85905185,0.024747222,4892708966,9231879313,7.215799809
600552.SS,"Triumph Science & Technology Co.,Ltd",Industrials,Building Products & Equipment,2023,0.1135,4.315788464,0.010474693,2.274560078,0.05,116.7866039,0.329037652,3.071345978,0.003772082,12521029523,10233347122,13.25527954
600556.SS,"Inmyshow Digital Technology(Group)Co.,Ltd.",Communication Services,Advertising Agencies,2023,0.05,2.120764925,0.01573755,1.551696292,0.01,117.6910782,0.174967593,2.774731815,0.001699364,10637802424,5895388614,5.884553909
600557.SS,"Jiangsu Kanion Pharmaceutical Co.,Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2023,0.93,8.925444961,0.075412199,1.32278634,0.22,21.59705213,nan,2.250336938,0.010953307,11685542969,7117321668,20.08525848
600558.SS,"Atlantic China Welding Consumables, Inc.",Industrials,Specialty Industrial Machinery,2023,0.1129,2.511731442,0.031813862,1.300356559,0.03,35.49884546,0.055002266,1.595640197,0.007485367,3597438927,3184572801,4.007819653
600559.SS,"Hebei Hengshui Laobaigan Liquor Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2023,0.73,5.258595153,0.070094619,1.975045888,0.3,30.18835669,nan,4.190758129,0.013613159,20158737538,9500531996,22.03750038
600562.SS,"Glarun Technology Co.,Ltd",Technology,Communication Equipment,2023,0.48,4.469661552,0.066788957,1.610051613,0.133,28.51732175,0.015940757,3.062494616,0.009716317,16998969730,8971714953,13.68831444
600563.SS,"Xiamen Faratronic Co., Ltd.",Technology,Electronic Components,2023,4.55,20.88302794,0.162399747,1.326136176,1.8,19.87939688,0.003349284,4.331328583,0.019900221,20351532555,6305733192,90.4512558
600566.SS,"Hubei Jumpcan Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2023,3.08,14.48343632,0.155579182,1.357160684,0.88,9.841095937,0.057627136,2.092775141,0.029032771,27937378667,18143694579,30.31057549
600567.SS,"Shanying International Holdings Co.,Ltd",Basic Materials,Paper & Paper Products,2023,0.04,2.512653064,0.002854007,3.483272812,0,48.1320709,0.552445779,0.766235046,0,10533665118,54739587206,1.925282836
600570.SS,Hundsun Technologies Inc.,Technology,Software - Application,2023,0.75,4.23880966,0.099229912,1.622858206,0.13,38.08957163,0.033977119,6.739434184,0.004550677,54110236827,14353729858,28.56717873
600571.SS,"Sunyard Technology Co.,Ltd",Technology,Software - Infrastructure,2023,0.28,2.581433139,0.070396433,1.364834015,0,47.77298995,0.001211108,5.181787196,0,6237673650,1807567767,13.37643719
600572.SS,"Zhejiang CONBA Pharmaceutical Co.,Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2023,0.23,2.739670796,0.05263928,1.529086785,0.15,21.11041442,0.092193654,1.772255018,0.030893468,12478560491,11238241513,4.855395317
600573.SS,"FuJian YanJing HuiQuan Brewery Co.,Ltd",Consumer Defensive,Beverages - Brewers,2023,0.194,4.991058154,0.032497758,1.188139114,0.05,53.14525624,0.013391837,2.06573023,0.004849576,2577544928,1493447042,10.31017971
600575.SS,"Huaihe Energy (Group) Co.,Ltd",Industrials,Integrated Freight & Logistics,2023,0.22,2.805029235,0.035721394,1.903526954,0,10.61574546,0.268706952,0.832598809,0,9076220253,23504610754,2.335464001
600577.SS,"Tongling Jingda Special Magnet Wire Co., Ltd.",Industrials,Electrical Equipment & Parts,2023,0.21,2.499450101,0.037696722,2.101296644,0.12,18.95941212,0.29575989,1.592941001,0.030139572,8395659707,11312730731,3.981476545
600578.SS,"Beijing Jingneng Power Co., Ltd.",Utilities,Utilities - Independent Power Producers,2023,0.11,4.107416254,0.009762312,2.743337486,0.12,26.05289329,0.485958775,0.697718002,0.041872858,19185564712,89963375955,2.865818262
600580.SS,"Wolong Electric Group Co.,Ltd.",Industrials,Electrical Equipment & Parts,2023,0.4068,7.22246706,0.021482349,2.304573348,0.15,28.59106458,0.247200068,1.610370109,0.012896741,15150571777,24664485502,11.63084507
600582.SS,Tiandi Science & Technology Co.Ltd,Industrials,Farm & Heavy Construction Machinery,2023,0.57,5.543300189,0.044303085,1.831941695,0.2,9.175268809,0.026648486,0.943463829,0.038241625,21644424921,53232495101,5.229903221
600583.SS,"Offshore Oil Engineering Co.,Ltd",Energy,Oil & Gas Equipment & Services,2023,0.37,5.60791091,0.037466913,1.615172558,0.1,15.66398079,0.007873595,1.033481627,0.017254252,25624757046,43251663500,5.795672894
600584.SS,"JCET Group Co., Ltd.",Technology,Semiconductors,2023,0.82,14.56660822,0.034540249,1.628204967,0.2,36.29840525,0.222961676,2.04335092,0.006719371,53261239489,42579471836,29.76469231
600585.SS,Anhui Conch Cement Company Limited,Basic Materials,Building Materials,2023,1.97,46.33374615,0.042366349,1.243576208,1.48,11.00396771,0.094062425,0.467862372,0.068272559,86704761525,2.46189E+11,21.67781639
600586.SS,"Shandong Jinjing Science & Technology Stock Co.,Ltd",Basic Materials,Specialty Chemicals,2023,0.33,4.087981608,0.040480426,1.932474297,0.03,19.92809989,0.222751061,1.608684577,0.004561854,9395981839,11408634088,6.576272964
600587.SS,"Shinva Medical Instrument Co.,Ltd.",Healthcare,Medical Devices,2023,1.1,12.06344223,0.041948906,2.019515757,0.115385,22.80162118,0.06916851,2.079156414,0.004600351,15216566527,15590329775,25.08178329
600588.SS,"Yonyou Network Technology Co.,Ltd.",Technology,Software - Application,2023,-0.29,2.971144556,-0.037896812,2.162183802,0.06,-61.34483074,0.243121461,5.987591845,0.003372681,60788431990,25521040771,17.79000092
600592.SS,"Fujian Longxi Bearing (Group) Co., Ltd",Industrials,Specialty Industrial Machinery,2023,0.42,6.009062795,0.045523044,1.549555557,0,27.01976186,0.115624594,1.888530769,0,4534258469,3697207119,11.34829998
600594.SS,"Guizhou Yibai Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2023,0.131,3.642311188,0.022491481,1.52314961,0,42.51923088,0.214580995,1.52925408,0,4411048497,4597253863,5.570019245
600596.SS,"Zhejiang Xinan Chemical Industrial Group Co.,Ltd",Basic Materials,Agricultural Inputs,2023,0.12,9.350196976,0.006426625,1.568284814,0.75,75.14220874,0.148088165,0.964371667,0.083175623,12169430989,21818538717,9.017065048
600597.SS,"Bright Dairy & Food Co.,Ltd",Consumer Defensive,Packaged Foods,2023,0.7,6.472728272,0.039927255,2.121002442,0.08,12.13059425,0.170538561,1.311875861,0.009421279,11705162318,24227319907,8.491415977
600598.SS,Heilongjiang Agriculture Company Limited,Consumer Defensive,Farm Products,2023,0.598,4.220921036,0.122273413,1.191648957,0.42,19.35301975,0.006540065,2.741843715,0.036291036,20573278740,8699471082,11.57310581
600600.SS,Tsingtao Brewery Company Limited,Consumer Defensive,Beverages - Brewers,2023,3.139,38.70877785,0.086646305,1.743282679,1.8,23.13079056,0.002307198,1.875738673,0.02479081,51488047833,49256011349,72.60755157
600602.SS,INESA Intelligent Tech Inc.,Technology,Software - Infrastructure,2023,0.141,4.290629525,0.024891833,1.640922986,0.04,81.73450172,0.035526786,2.68598458,0.003470847,12380840272,7749994670,11.52456474
600604.SS,"Shanghai Shibei Hi-Tech Co.,Ltd.",Real Estate,Real Estate Services,2023,-0.09,4.542149342,-0.008045639,2.661504195,0.005,-51.44444572,0.404121786,1.019341234,0.001079914,6516493587,22091878454,4.630000114
600605.SS,"Shanghai Huitong Energy Co.,Ltd",Industrials,Specialty Industrial Machinery,2023,0.274,6.274567263,0.037602147,1.159945731,0.1,99.07111982,0.002394413,4.326272346,0.003683854,5599625315,1501351657,27.14548683
600611.SS,"Dazhong Transportation (Group) Co., Ltd.",Industrials,Trucking,2023,0.14,6.091177087,0.017540009,1.834056117,0.03,21.17368494,0.295976981,0.486657316,0.010120379,4634174509,18480902090,2.964315891
600612.SS,"Lao Feng Xiang Co., Ltd.",Consumer Cyclical,Luxury Goods,2023,4.2331,36.49831797,0.091000622,1.771655445,1.46,15.76973915,0.292400835,1.828985184,0.021871059,21168641957,24333847843,66.75488281
600613.SS,"Shanghai Shenqi Pharmaceutical Investment Management Co., Ltd.",Healthcare,Drug Manufacturers - General,2023,0.11,4.872292406,0.017381775,1.371782088,0.1,67.95952537,0.077169926,1.534297856,0.013376946,3583179567,3279335679,7.475547791
600615.SS,"Chongqing Fenghwa Group Co., Ltd.",Industrials,Metal Fabrication,2023,0.023,3.394674582,0.005848204,1.128861339,0,526.0541335,0.018839496,3.564184071,0,2274912061,724483384.5,12.09924507
600616.SS,Shanghai Jinfeng Wine Company Limited,Consumer Defensive,Beverages - Wineries & Distilleries,2023,0.16,2.979913376,0.044998762,1.173884606,0.03,38.73296678,0.027509866,2.079682831,0.004840838,4146007701,2323141208,6.197274685
600617.SS,Shanxi Guoxin Energy Corporation Limited,Energy,Oil & Gas Midstream,2023,0.042857,2.074320864,0.002694521,7.08083279,0,60.78469908,0.687547968,1.255856745,0,4625370125,28942173194,2.605049849
600618.SS,"Shanghai Chlor-Alkali Chemical Co., Ltd.",Basic Materials,Chemicals,2023,0.6577,10.84075297,0.062028558,1.403582467,0.36,13.53432782,0.127185293,0.821117078,0.040442498,6674721309,12260700805,8.901527405
600619.SS,"Shanghai Highly (Group) Co., Ltd.",Industrials,Specialty Industrial Machinery,2023,0.03,7.725803282,0.001434247,2.720827139,0.01,226.5469074,0.149101298,0.87970234,0.001471366,5363554507,21274525085,6.796407223
600620.SS,"Shanghai Tianchen Co.,Ltd",Real Estate,Real Estate Services,2023,0.03,2.278753482,0.007003961,1.990563453,0.03,312.6638095,0.128036272,4.116247922,0.003198323,6440971326,3114208644,9.379914284
600621.SS,"Shanghai Chinafortune Co., Ltd.",Financial Services,Financial Conglomerates,2023,0.37,7.303493047,0.010681635,4.725488118,0.1,37.63709713,0.397260429,1.906721325,0.007180954,14773802201,37195183863,13.92572594
600623.SS,Shanghai Huayi Group Corporation Limited,Basic Materials,Chemicals,2023,0.42,11.78531546,0.014465325,2.336650282,0.19,15.00815664,0.201798278,0.534854227,0.030142339,11903073786,62585256078,6.303425789
600628.SS,"Shanghai New World Co., Ltd",Consumer Cyclical,Department Stores,2023,0.05,6.458944906,0.005567638,1.359868149,0.03,139.4834805,0.103099388,1.079769858,0.004301585,4511418877,5685943592,6.974174023
600629.SS,Arcplus Group PLC,Industrials,Engineering & Construction,2023,0.45,5.123370167,0.026832186,2.9704337,0.02,11.12437778,0.079211161,0.977085363,0.00399523,4858574381,15844369453,5.005970001
600630.SS,Shanghai Dragon Corporation,Consumer Cyclical,Textile Manufacturing,2023,0.04,1.678381985,0.009125221,2.382663423,0,366.9360638,0.257391875,8.744995289,0,6235887832,1747686645,14.67744255
600633.SS,"Zhejiang Daily Digital Culture Group Co.,Ltd",Communication Services,Internet Content & Information,2023,0.52,7.78292864,0.051351226,1.200786476,0.08,20.75359271,0.048525371,1.386607627,0.007412989,13684844494,12909971694,10.79186821
600635.SS,"Shanghai Dazhong Public Utilities(Group) Co.,Ltd.",Utilities,Utilities - Regulated Gas,2023,0.07,3.439305362,0.009307943,2.345227024,0.03,42.69742966,0.35872027,0.869018526,0.010037406,7229327777,22834714333,2.988820076
600636.SS,"China Reform Culture Holdings Co., Ltd.",Basic Materials,Chemicals,2023,-0.3835,5.634269591,-0.065712829,1.039685336,0.1,-27.34312085,0.003943885,1.861126216,0.009536446,4599585592,2569477367,10.48608685
600637.SS,"Oriental Pearl Group Co.,Ltd.",Communication Services,Internet Content & Information,2023,0.179,8.816340996,0.013635452,1.278232351,0.135,40.74662225,0.061677484,0.827287123,0.018509263,24520506643,44139984573,7.293645382
600638.SS,"Shanghai New Huang Pu Industrial Group Co., Ltd.",Real Estate,Real Estate - Development,2023,0.0922,6.579653717,0.003052636,4.379476307,0.026,55.65506776,0.146597596,0.779888649,0.005066846,3455467471,20339732258,5.131397247
600639.SS,"Shanghai Jinqiao Export Processing Zone Development Co.,Ltd",Real Estate,Real Estate - Development,2023,1.6204,16.59914014,0.045720091,2.343078151,0.5,5.887782418,0.390714787,0.574762461,0.052407811,8111739272,39780978141,9.54056263
600640.SS,"New Guomai Digital Culture Co., Ltd.",Communication Services,Telecom Services,2023,0.0065,4.971810138,0.000957692,1.221660018,0,1764.251122,0.003197308,2.306530615,0,9124749146,5430339477,11.46763229
600641.SS,"Shanghai Wanye Enterprises Co.,Ltd",Real Estate,Real Estate - Development,2023,0.1624,8.989047569,0.014277949,1.20202572,0.137,105.7440189,0.063176893,1.910416931,0.007977719,15981549824,10586225576,17.17282867
600642.SS,Shenergy Company Limited,Utilities,Utilities - Diversified,2023,0.71,6.852771021,0.036712483,2.28095338,0.16,8.634485997,0.419706738,0.894599431,0.026099077,30003147088,94209348651,6.130485058
600643.SS,"Shanghai Aj Group Co.,Ltd",Financial Services,Asset Management,2023,0.06,7.791437582,0.004039329,1.984588665,0.09,84.54545339,0.362220222,0.651064345,0.017741936,8081717042,24633165652,5.072727203
600648.SS,"Shanghai Waigaoqiao Free Trade Zone Group Co., Ltd.",Industrials,Specialty Business Services,2023,0.82,13.41862156,0.020789604,3.475080863,0.33,11.46795692,0.416075267,0.700796623,0.035092478,8790526592,44643404997,9.40372467
600649.SS,"Shanghai Chengtou Holding Co.,Ltd",Real Estate,Real Estate - Development,2023,0.17,8.223863339,0.005330063,3.609943036,0.11,21.39891316,0.530033963,0.442348698,0.030237929,9202144784,77947559197,3.637815237
600650.SS,"Shanghai Jin Jiang Online Network Service Co., Ltd.",Industrials,Trucking,2023,0.274,9.997326079,0.029625936,1.229137305,0.29,34.71739275,0.015115281,0.951510988,0.030485992,3715227626,5095028268,9.512565613
600655.SS,"Shanghai Yuyuan Tourist Mart (Group) Co., Ltd.",Consumer Cyclical,Department Stores,2023,0.521,9.328168157,0.016317215,3.127703372,0.35,11.50460893,0.321453847,0.642559306,0.058392687,23342230137,1.24045E+11,5.993901253
600657.SS,"Cinda Real Estate Co., Ltd.",Real Estate,Real Estate Services,2023,0.18,8.637034125,0.006114196,3.2706653,0.04,19.94444397,0.414831778,0.415651931,0.011142062,10238248725,82655052777,3.589999914
600658.SS,"Beijing Electronic Zone High-tech Group Co., Ltd.",Technology,Communication Equipment,2023,-0.16,6.578126882,-0.009188026,2.491626268,0.053,-27.93749869,0.348831458,0.679524714,0.011856824,5000096851,19294841787,4.46999979
600660.SS,"Fuyao Glass Industry Group Co., Ltd.",Consumer Cyclical,Auto Parts,2023,2.16,15.68963519,0.099403418,1.802866078,1.25,16.86271562,0.256680547,2.321498574,0.034318535,72955835872,56630407495,36.42346573
600662.SS,"Shanghai Foreign Service Holding Group Co., Ltd.",Industrials,Trucking,2023,0.2578,1.857199529,0.036849439,3.411975413,0.12,18.04414879,0.084229676,2.504729022,0.025796568,10622343339,15902243917,4.651781559
600663.SS,"Shanghai Lujiazui Finance & Trade Zone Development Co.,Ltd.",Real Estate,Real Estate - Development,2023,0.2272,5.780673054,0.00673434,3.465243847,0.135,37.85302521,0.415193278,1.487751902,0.015697296,33836827443,1.62368E+11,8.600207329
600665.SS,"Tande Co., Ltd.",Real Estate,Real Estate Services,2023,-0.4518,4.508013421,-0.011059421,7.507385364,0.119,-8.366533801,0.361859211,0.838506814,0.031481482,3266381075,35299190496,3.779999971
600667.SS,Wuxi Taiji Industry Limited Corporation,Technology,Semiconductor Equipment & Materials,2023,0.35,3.781147845,0.022352245,3.732212879,0,19.71700941,0.158365128,1.825094806,0,14534718485,32673594340,6.900953293
600668.SS,"Zhejiang Jianfeng Group Co., Ltd.",Basic Materials,Building Materials,2023,0.27,14.84954645,0.013303886,1.288697688,0.15,40.40123268,0.07838336,0.734590303,0.013750956,3753382792,7047279717,10.90833282
600673.SS,"Guangdong HEC Technology Holding Co., Ltd",Technology,Electronic Components,2023,-0.1,3.252339011,-0.011795349,2.459889569,0,-70.24810314,0.417966469,2.159925608,0,21171865624,24951869986,7.024810314
600674.SS,Sichuan Chuantou Energy Co.Ltd,Utilities,Utilities - Independent Power Producers,2023,0.9864,7.609249911,0.072906261,1.563844,0.4,15.01643745,0.26480196,1.946606311,0.027004741,72203768595,60353345397,14.8122139
600675.SS,China Enterprise Company Limited,Real Estate,Real Estate - Development,2023,0.09,2.45291798,0.009216569,3.505132159,0.002,34.62595675,0.400408564,1.270460787,0.000641779,18841804092,60234993691,3.116336107
600679.SS,"Shanghai Phoenix Enterprise (Group) Co., Ltd.",Consumer Cyclical,Leisure,2023,0.0879,6.280722094,0.013902944,1.500063302,0,117.3598449,0.113509429,1.642475214,0,3545523536,3257858556,10.31593037
600681.SS,"Bestsun Energy Co., Ltd.",Utilities,Utilities - Regulated Gas,2023,0.27,2.713416458,0.046806556,2.071154407,0.3,13.66703422,0.226555478,1.359945772,0.081298627,4947869742,7871150416,3.690099239
600682.SS,"Nanjing Xinjiekou Department Store Co., Ltd.",Consumer Cyclical,Department Stores,2023,0.32,12.86395912,0.016595093,1.375205523,0.02,23.91577661,0.044021479,0.594921707,0.002613338,10301998565,25719533432,7.653048515
600685.SS,CSSC Offshore & Marine Engineering (Group) Company Limited,Industrials,Aerospace & Defense,2023,0.034,19.98644978,0.000945049,2.594094158,0.01,750.818477,0.103804267,1.277256766,0.000391729,20969451775,50862502008,25.52782822
600686.SS,"Xiamen King Long Motor Group Co., Ltd.",Consumer Cyclical,Auto Manufacturers,2023,0.09,4.360833324,0.002848991,6.44548238,0,83.74496036,0.213507104,1.728350036,0,5404416352,26359068093,7.537046432
600690.SS,"Haier Smart Home Co., Ltd.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",2023,1.79,16.55034874,0.065500924,2.392367947,0.56692,11.35460305,0.139213933,1.228055057,0.0278931,1.27121E+11,2.5338E+11,20.32473946
600692.SS,"Shang Hai Ya Tong Co.,Ltd.",Industrials,Marine Shipping,2023,0.0069,2.63441619,0.000823047,2.086315766,0,899.3989143,0.172059848,2.355684167,0,2182995502,2969685228,6.205852509
600693.SS,"Fujian Dongbai (Group) Co.,Ltd.",Consumer Cyclical,Department Stores,2023,0.0403,4.010237838,0.002409857,3.417452414,0.05,96.86293732,0.441569749,0.973402709,0.012808767,3395510357,14542537273,3.903576374
600694.SS,"Dashang Co., Ltd.",Consumer Cyclical,Department Stores,2023,1.609091,26.81919233,0.027999362,2.081814362,0.454545,9.907814102,0.196138359,0.594446481,0.028511393,4990870648,18040619167,15.9425745
600697.SS,"Chang Chun Eurasia Group Co., Ltd.",Consumer Cyclical,Department Stores,2023,0.12,14.69541176,0.000907941,4.816070251,0.4,104.9233675,0.380716876,0.85678471,0.031769218,2003045843,20633423294,12.5908041
600699.SS,Ningbo Joyson Electronic Corp.,Consumer Cyclical,Auto Parts,2023,0.78,9.639408036,0.019041147,2.974262275,0.1,22.63965118,0.358396624,1.83195149,0.005662858,24876132322,56886848139,17.65892792
600702.SS,"Shede Spirits Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2023,5.3457,21.70969995,0.159351428,1.470095198,1.5,17.60345812,0.012431529,4.334597268,0.015940014,31352043700,11115710569,94.10280609
600703.SS,"Sanan Optoelectronics Co.,Ltd",Technology,Semiconductors,2023,0.07,7.677529557,0.006355598,1.505746514,0.05,197.3845618,0.141889683,1.799656937,0.003618752,68932889070,57675135348,13.81691933
600704.SS,"Wuchan Zhongda Group Co.,Ltd.",Industrials,Conglomerates,2023,0.68,7.08042635,0.021771815,3.235806618,0.15,6.203776247,0.257741853,0.595807038,0.035557091,21905167206,1.66135E+11,4.218567848
600705.SS,"AVIC Industry-Finance Holdings Co., Ltd.",Financial Services,Capital Markets,2023,0.03,4.297950773,0.000572926,7.689195399,0.06,103.1889359,0.36389295,0.720266062,0.019381923,27307446619,5.06501E+11,3.095668077
600708.SS,"Bright Real Estate Group Co.,Limited",Real Estate,Real Estate - Development,2023,0.0152,4.852370497,0.000531221,5.531031382,0.01,141.0409181,0.5193916,0.441809206,0.004664566,4777807361,63697883663,2.143821955
600710.SS,Sumec Corporation Limited,Industrials,Farm & Heavy Construction Machinery,2023,0.79,5.26839998,0.019683471,3.96981768,0.3,8.588046062,0.11223803,1.287783087,0.044218072,8865718735,52311647155,6.784556389
600711.SS,"Chengtun Mining Group Co., Ltd.",Basic Materials,Other Industrial Metals & Mining,2023,0.0844,4.488555393,0.007023963,2.327687123,0,51.08294329,0.316466722,0.96053185,0,13324856887,37684458255,4.311400414
600713.SS,NanJing Pharmaceutical Company Limited,Healthcare,Drug Manufacturers - General,2023,0.445,4.914875546,0.020338646,3.915991753,0.14,10.47818366,0.221745415,0.948710031,0.030024931,6105133318,28410231716,4.662791729
600714.SS,"Qinghai Jinrui Mining Development Co., Ltd",Basic Materials,Other Industrial Metals & Mining,2023,0.03,2.54686738,0.009624293,1.085733673,0,316.5179888,0.001009996,3.728321208,0,2736386639,796869945.1,9.495539665
600717.SS,"Tianjin Port Holdings Co., Ltd.",Industrials,Marine Shipping,2023,0.34,6.438140405,0.027985,1.373936338,0.077,11.80347835,0.162274307,0.623345001,0.019186767,11614151074,35077672985,4.01318264
600718.SS,Neusoft Corporation,Technology,Software - Application,2023,0.06,7.860444459,0.003891943,1.992384482,0,151.7075698,0.0585224,1.15800757,0,10956623812,18991166940,9.102454185
600720.SS,"CCCC Design & Consulting Group Co., Ltd.",Basic Materials,Building Materials,2023,1.3081,5.431107012,0.064238776,2.148245183,0,7.409999863,0.048417592,1.784722857,0,22241604955,27492101834,9.693020821
600724.SS,Ningbo Fuda Company Limited,Real Estate,Real Estate Services,2023,0.1592,2.001746918,0.049712645,1.371831378,0.15,24.04231073,0.14217059,1.912097795,0.039189705,5531708182,4629655095,3.827535868
600727.SS,"Shan Dong Lu Bei Chemical Co.,Ltd",Basic Materials,Chemicals,2023,0.19,5.658892126,0.011909698,2.573327154,0,34.10204335,0.324077437,1.144992358,0,3424894524,8517111295,6.479388237
600728.SS,"Pci Technology Group Co.,Ltd.",Technology,Information Technology Services,2023,0.1972,3.634524269,0.027756426,1.82402851,0,28.86552114,0.025913458,1.566169421,0,12197419233,14221487800,5.692280769
600729.SS,"Chongqing Department Store Co.,Ltd.",Consumer Cyclical,Department Stores,2023,3.32,14.15730188,0.070569761,2.935116272,0.68,8.016419123,0.294688355,1.879914105,0.025549971,11724969808,18631685910,26.61451149
600731.SS,"Hunan Haili Chemical Industry Co.,Ltd.",Basic Materials,Agricultural Inputs,2023,0.4972,5.377975596,0.062189211,1.402194045,0,12.64929771,0.102613771,1.169442053,0,3514057509,4402336693,6.289230824
600732.SS,"Shanghai Aiko Solar Energy Co.,Ltd.",Technology,Solar,2023,0.42,4.748867315,0.022260136,3.916641519,0.55,41.99999855,0.284816781,3.714569858,0.031179139,32242213638,33996181880,17.63999939
600735.SS,"Shandong Hiking International Co.,Ltd",Industrials,Industrial Distribution,2023,0.1226,3.121776176,0.023218144,1.492809151,0.037,52.09084631,0.123735869,2.045738514,0.005793618,2738321029,2263251223,6.386337757
600736.SS,"Suzhou New District Hi-Tech Industrial Co.,Ltd",Real Estate,Real Estate - Development,2023,0.09,8.803885678,0.002821536,4.023253455,0.047,52.54479514,0.515594756,0.537152768,0.00993861,5444486672,71617438026,4.729031563
600737.SS,"Cofco Sugar Holding CO.,LTD.",Consumer Defensive,Packaged Foods,2023,0.9694,5.424777966,0.096528972,1.814833624,0.5,7.754350068,0.174970329,1.385691175,0.066515305,16077879019,21478747554,7.517066956
600738.SS,"Lanzhou Lishang Guochao Industrial Group Co.,Ltd",Consumer Cyclical,Department Stores,2023,0.11,2.549877743,0.023097395,1.834701444,0,47.84079032,0.173954319,2.063819314,0,4006515364,3578013733,5.262486935
600739.SS,"Liaoning Cheng Da Co., Ltd.",Healthcare,Medical Distribution,2023,0.15,18.82338629,0.004969711,1.483107908,0.15022,77.59729385,0.272004191,0.618358137,0.012905948,17805202898,46900699101,11.63959408
600740.SS,"Shanxi Coking Co., Ltd.",Basic Materials,Coking Coal,2023,0.4977,5.91543728,0.051039864,1.625849957,0.2,10.00486849,0.292638402,0.841767533,0.040165296,12757879056,24985814669,4.979423046
600741.SS,HUAYU Automotive Systems Company Limited,Consumer Cyclical,Auto Parts,2023,2.288,18.32309493,0.040967167,2.85961413,0.88,6.779330594,0.113888334,0.846533212,0.056733534,48902179685,1.76097E+11,15.5111084
600742.SS,"Changchun FAWAY Automobile Components Co.,Ltd",Consumer Cyclical,Auto Parts,2023,0.7013,11.06134052,0.023324207,2.297707156,0.25,13.20036199,0.044293835,0.83691609,0.027005382,6878795283,22317277685,9.257413864
600745.SS,"Wingtech Technology Co.,Ltd",Technology,Communication Equipment,2023,0.95,29.86313885,0.01534725,2.043454868,0,44.34487192,0.237427095,1.410689899,0,52429940508,76967959334,42.12762833
600746.SS,Jiangsu SOPO Chemical Co. Ltd.,Basic Materials,Chemicals,2023,0.0153,4.508158563,0.002760656,1.231972586,0.2,478.4313838,0.050532428,1.623722873,0.027322404,8548589000,6486099001,7.320000172
600748.SS,"Shanghai Industrial Development Co.,Ltd",Real Estate,Real Estate - Development,2023,0.07,5.446324188,0.004199962,2.7181673,0.02,49.46500574,0.431467711,0.635759144,0.005776089,6386881969,30720284283,3.462550402
