Comp_code,Time,Total Assets,Total Debt,EPS,BVPS,ROA,ROE,DIV,Price,DAR
600000,9/30/2024,9416535,8685534,0.23,24.62,0.42%,5.14%,0.0042,9.869999886,0.92237049
600000,6/30/2024,9253778,8500022,0.36,21.65,0.78%,9.52%,0.0078,7.937761784,0.918546133
600000,3/31/2024,9053468,8302126,0.57,25.31,0.40%,4.85%,0.004,6.876821995,0.917010586
600000,12/31/2023,9007247,8274363,0.15,20.94,0.22%,2.76%,0.0022,6.384931087,0.918633962
600000,9/30/2023,8808320,8084504,0.12,24.38,0.34%,4.14%,0.0034,6.847887039,0.917825874
600000,6/30/2023,8932519,8211439,0.3,20.55,0.74%,9.04%,0.0074,6.626391411,0.919274731
600000,3/31/2023,8862440,8140690,0.51,24.32,0.51%,6.18%,0.0051,6.635621071,0.918560803
600000,12/31/2022,8704651,7997876,0.22,20.03,0.50%,6.04%,0.005,6.718681812,0.918804901
600000,9/30/2022,8425347,7724521,0.3,19.83,0.52%,6.33%,0.0052,6.451041698,0.916819331
600000,6/30/2022,8505959,7812093,0.38,19.6,0.95%,11.41%,0.0095,7.038295746,0.918425894
600000,3/31/2022,8423074,7727317,0.64,19.67,0.57%,6.90%,0.0057,6.924633503,0.917398684
600000,12/31/2021,8136757,7458539,0.25,19.08,0.59%,7.17%,0.0059,7.466712475,0.916647628
600000,9/30/2021,8064383,7393760,0.35,18.83,0.56%,6.86%,0.0056,7.886388779,0.916841375
600000,6/30/2021,8123120,7462659,0.39,18.49,0.94%,11.52%,0.0094,8.306482315,0.918693679
600000,3/31/2021,8066995,7403530,0.61,18.59,0.71%,9.01%,0.0071,9.163765907,0.91775562
600000,12/31/2020,7950218,7304401,0.42,18,0.84%,11.06%,0.0084,7.906971455,0.918767385
600000,9/30/2020,7674479,7094122,0.49,17.48,0.63%,8.12%,0.0063,7.848711491,0.924378319
600000,6/30/2020,7521101,6948926,0.4,17.2,0.98%,12.26%,0.0098,8.343285561,0.923924037
600000,3/31/2020,7300588,6717780,0.56,17.56,0.62%,7.68%,0.0062,8.114376068,0.920169718
600004,9/30/2024,26982,8665,0.1,7.64,3.08%,5.94%,0.0308,9.779999733,0.321140019
600004,6/30/2024,26955,8870,0.1,7.54,2.44%,4.45%,0.0244,9.405612946,0.329066963
600004,3/31/2024,26597,8606,0.08,7.52,2.20%,4.27%,0.022,10.00090599,0.323570327
600004,12/31/2023,26190,8384,0.07,7.43,1.60%,2.75%,0.016,9.703259468,0.320122184
600004,9/30/2023,26765,9079,0.05,7.38,1.51%,2.72%,0.0151,11.11211777,0.339211657
600004,6/30/2023,26365,8786,0.05,7.33,0.69%,1.17%,0.0069,14.4854393,0.333244832
600004,3/31/2023,26934,9476,0.02,7.28,-6.52%,-10.41%,-0.0652,15.37837696,0.351822975
600004,12/31/2022,26941,9532,-0.17,7.26,-0.93%,-2.26%,-0.0093,14.8922224,0.353810178
600004,9/30/2022,27488,9574,-0.05,7.47,-5.30%,-9.92%,-0.053,14.40606689,0.348297439
600004,6/30/2022,27674,9614,-0.22,7.52,-0.97%,-1.66%,-0.0097,14.03896904,0.347401893
600004,3/31/2022,27252,8729,-0.03,7.7,-0.45%,2.09%,-0.0045,12.58050442,0.320306766
600004,12/31/2021,27545,8944,0.03,7.74,-0.87%,-1.80%,-0.0087,11.9356041,0.324705028
600004,9/30/2021,27876,9375,-0.04,7.71,-2.65%,-5.26%,-0.0265,10.69541264,0.336310805
600004,6/30/2021,28210,9664,-0.1,7.75,-1.65%,-3.18%,-0.0165,11.0188427,0.342573555
600004,3/31/2021,28571,9669,-0.07,7.9,-1.32%,1.20%,-0.0132,13.20088863,0.338420076
600004,12/31/2020,26298,6835,0.03,8.14,-1.42%,-2.84%,-0.0142,13.45760059,0.259905696
600004,9/30/2020,25852,9625,-0.06,7.75,-2.84%,-2.52%,-0.0284,13.50696945,0.37231162
600004,6/30/2020,25576,8936,-0.05,7.95,-0.35%,-1.53%,-0.0035,14.74752808,0.349390053
600004,3/31/2020,26100,9353,-0.03,8,4.27%,10.67%,0.0427,12.32381248,0.35835249
600006,9/30/2024,16845,8421,-0.09,4.07,-5.17%,-3.41%,-0.0517,6.489999771,0.499910953
600006,6/30/2024,18094,9490,-0.04,4.16,-0.22%,6.47%,-0.0022,6.362043858,0.524483254
600006,3/31/2024,19475,10737,0.07,4.22,-2.91%,7.58%,-0.0291,7.845525265,0.551322208
600006,12/31/2023,19172,10574,0.08,4.15,-3.35%,-2.27%,-0.0335,5.744756222,0.551533486
600006,9/30/2023,18491,10054,-0.02,4.07,-2.33%,-0.52%,-0.0233,5.535675049,0.543723974
600006,6/30/2023,17674,9188,-0.01,4.1,-0.34%,4.72%,-0.0034,5.793693066,0.519859681
600006,3/31/2023,18042,9460,0.05,4.15,-2.55%,9.08%,-0.0255,5.595955849,0.524332114
600006,12/31/2022,17686,9204,0.09,4.1,-1.06%,-0.15%,-0.0106,5.516861439,0.520411625
600006,9/30/2022,17633,9343,0,4,-,-0.64%,0,5.655276775,0.529858788
600006,6/30/2022,18386,10093,-0.01,4.01,-,5.83%,0,7.749483585,0.548950288
600006,3/31/2022,-,-,0.06,4.01,-4.74%,-6.57%,-0.0474,5.424638748,#VALUE!
600006,12/31/2021,19882,11585,-0.07,4.01,-0.46%,0.43%,-0.0046,6.680250645,0.582687858
600006,9/30/2021,19927,11491,0,4.08,0.93%,11.37%,0.0093,7.072629929,0.57665479
600006,6/30/2021,20553,12125,0.12,4.08,0.33%,13.22%,0.0033,7.083532333,0.589938209
600006,3/31/2021,20614,12259,0.14,4.04,-0.51%,2.86%,-0.0051,6.016150951,0.594692927
600006,12/31/2020,20163,12071,0.03,3.91,0.61%,10.07%,0.0061,8.88837719,0.598670833
600006,9/30/2020,19529,11482,0.1,3.88,0.65%,17.09%,0.0065,4.715885639,0.587946131
600006,6/30/2020,19432,11575,0.16,3.78,-0.05%,-1.90%,-0.0005,3.839850426,0.595666941
600006,3/31/2020,17336,9677,-0.01,3.69,-0.51%,5.32%,-0.0051,3.849402428,0.558202584
600007,9/30/2024,12123,2710,0.33,9.34,8.97%,14.70%,0.0897,26.31999969,0.223542028
600007,6/30/2024,12167,3085,0.35,9.01,8.68%,13.64%,0.0868,21.95999908,0.253554697
600007,3/31/2024,13196,3155,0.33,9.96,6.81%,10.75%,0.0681,22.86535835,0.239087602
600007,12/31/2023,12881,3177,0.25,9.63,9.30%,15.04%,0.093,18.31875229,0.246642341
600007,9/30/2023,12709,3262,0.35,9.37,8.60%,14.41%,0.086,18.30930138,0.256668503
600007,6/30/2023,12737,3639,0.33,9.03,8.50%,13.74%,0.085,17.44913101,0.28570307
600007,3/31/2023,13170,3701,0.32,9.4,-,-,0,15.6625948,0.281017464
600007,12/31/2022,12827,3678,0.25,9.08,-,-,0,14.41504955,0.28673891
600007,9/30/2022,-,-,0.3,-,5.81%,13.87%,0.0581,12.53007507,#VALUE!
600007,6/30/2022,12266,3662,0.3,8.54,7.35%,12.21%,0.0735,13.23124886,0.298548834
600007,3/31/2022,13088,4184,0.27,8.84,6.33%,11.67%,0.0633,14.36413288,0.319682152
600007,12/31/2021,12726,4089,0.25,8.57,7.70%,12.84%,0.077,12.41054058,0.321310702
600007,9/30/2021,12598,4209,0.26,8.33,7.90%,13.36%,0.079,12.47159004,0.334100651
600007,6/30/2021,12199,4075,0.27,8.06,6.98%,11.69%,0.0698,15.43686485,0.334043774
600007,3/31/2021,12368,4115,0.24,8.19,5.72%,10.78%,0.0572,10.25219345,0.332713454
600007,12/31/2020,12090,4074,0.21,7.96,6.28%,10.69%,0.0628,10.44015121,0.336972705
600007,9/30/2020,11990,4188,0.21,7.74,5.80%,10.57%,0.058,11.3201313,0.349291076
600007,6/30/2020,12045,4448,0.2,7.54,6.16%,10.63%,0.0616,11.07363892,0.36928186
600007,3/31/2020,11968,4191,0.2,7.72,6.87%,12.53%,0.0687,11.36505127,0.350183824
600008,9/30/2024,110411,70355,0.32,2.93,2.63%,7.80%,0.0263,3.059999943,0.637210061
600008,6/30/2024,110970,72189,0.08,2.62,2.35%,4.95%,0.0235,2.680000067,0.65052717
600008,3/31/2024,110646,71854,0.05,2.64,2.17%,3.96%,0.0217,2.682456255,0.649404407
600008,12/31/2023,109359,70984,0.04,2.6,2.91%,6.48%,0.0291,2.595614195,0.649091524
600008,9/30/2023,107272,67011,0.07,2.59,2.86%,6.19%,0.0286,2.740350723,0.624683049
600008,6/30/2023,105945,66156,0.06,2.53,2.33%,4.35%,0.0233,2.75,0.624437208
600008,3/31/2023,105657,65349,0.04,2.59,1.63%,-0.56%,0.0163,2.731124163,0.618501377
600008,12/31/2022,104895,66394,-0.01,2.55,3.03%,32.18%,0.0303,2.611176014,0.632956766
600008,9/30/2022,112660,70770,0.33,2.59,-,8.37%,0,2.389733791,0.628173265
600008,6/30/2022,109055,71091,0.07,2.29,-,4.47%,0,2.684990406,0.651882078
600008,3/31/2022,-,-,0.04,2.3,3.23%,4.72%,0.0323,2.800632477,#VALUE!
600008,12/31/2021,108505,70534,0.05,2.3,2.67%,6.45%,0.0267,2.996855021,0.650052993
600008,9/30/2021,105124,67189,0.07,2.37,2.79%,14.09%,0.0279,3.300108433,0.639140444
600008,6/30/2021,103593,66285,0.16,2.29,2.03%,3.91%,0.0203,2.702521086,0.639859836
600008,3/31/2021,102175,66510,0.04,3.56,2.81%,6.73%,0.0281,2.692365408,0.650942011
600008,12/31/2020,100568,65174,0.07,2.17,2.93%,7.79%,0.0293,2.44839716,0.648059025
600008,9/30/2020,94131,63106,0.09,3.33,2.43%,5.33%,0.0243,2.561668396,0.670406136
600008,6/30/2020,87027,60009,0.05,1.95,1.52%,1.53%,0.0152,2.45742321,0.689544624
600008,3/31/2020,83384,55002,0.02,3.77,2.70%,6.46%,0.027,2.405450821,0.659622949
600009,9/30/2024,68954,26374,0.15,16.1,1.60%,4.78%,0.016,35.70000076,0.382486875
600009,6/30/2024,68849,26162,0.17,16.5,1.76%,4.36%,0.0176,32.04017258,0.379990995
600009,3/31/2024,70611,28123,0.16,16.45,1.55%,5.06%,0.0155,36.02408218,0.398280721
600009,12/31/2023,69481,27454,0.17,16.29,1.73%,4.20%,0.0173,32.56672668,0.395129604
600009,9/30/2023,68905,27358,0.15,16.12,1.18%,2.77%,0.0118,37.64347839,0.397039402
600009,6/30/2023,68511,27398,0.09,15.97,-0.64%,-0.56%,-0.0064,45.12448883,0.399906584
600009,3/31/2023,70500,29480,-0.04,15.88,-5.61%,-7.79%,-0.0561,55.83435059,0.418156028
600009,12/31/2022,67775,27072,-0.45,15.92,-3.04%,-6.24%,-0.0304,57.33452225,0.399439321
600009,9/30/2022,68794,27192,-0.23,16.31,-6.06%,-14.99%,-0.0606,58.86450958,0.395267029
600009,6/30/2022,50679,24212,-0.38,13.62,-2.13%,-5.60%,-0.0213,55.28792953,0.477752126
600009,3/31/2022,49000,21785,-0.22,14.01,-2.38%,-5.94%,-0.0238,50.20123672,0.444591837
600009,12/31/2021,67843,30526,-0.28,18.62,-0.98%,-2.28%,-0.0098,47.07173538,0.449950621
600009,9/30/2021,51786,23638,-0.09,14.51,-2.95%,-3.77%,-0.0295,43.92235947,0.456455413
600009,6/30/2021,52271,23635,-0.16,14.78,-3.86%,-5.73%,-0.0386,47.59828568,0.452162767
600009,3/31/2021,52787,23649,-0.23,14.93,-6.76%,-6.40%,-0.0676,58.5465889,0.448008032
600009,12/31/2020,33202,3643,-0.28,15.16,-5.57%,-4.63%,-0.0557,72.78335571,0.109722306
600009,9/30/2020,34561,4526,-0.18,15.44,-5.42%,-5.76%,-0.0542,68.73983765,0.130956859
600009,6/30/2020,36008,5421,-0.25,15.62,-0.33%,1.41%,-0.0033,69.31694794,0.150549878
600009,3/31/2020,36322,3758,0.04,16.65,6.90%,13.84%,0.069,58.70500183,0.103463466
600010,9/30/2024,153245,92410,-0.01,1.13,0.76%,0.05%,0.0076,1.570000052,0.603021306
600010,6/30/2024,154938,93320,0,1.15,0.97%,0.05%,0.0097,1.399999976,0.602305438
600010,3/31/2024,152741,91221,0,1.14,0.05%,-0.07%,0.0005,1.600000024,0.597226678
600010,12/31/2023,151776,90312,0,1.14,1.52%,-0.16%,0.0152,1.460000038,0.595034788
600010,9/30/2023,153552,92005,0,1.17,1.03%,0.04%,0.0103,1.720000029,0.599178129
600010,6/30/2023,154642,93051,0,1.17,1.34%,0.39%,0.0134,1.779999971,0.601718809
600010,3/31/2023,148667,87102,0.01,1.16,-0.08%,-1.64%,-0.0008,1.870000005,0.585886579
600010,12/31/2022,146730,85327,0,1.15,-0.95%,-9.02%,-0.0095,1.919999957,0.581523887
600010,9/30/2022,147891,85909,-0.03,1.18,1.04%,-0.11%,0.0104,1.840000033,0.580894037
600010,6/30/2022,152079,88874,0,1.21,1.47%,1.50%,0.0147,2.369999886,0.584393638
600010,3/31/2022,149782,85285,0.01,1.23,-1.52%,-6.75%,-0.0152,2.232968092,0.569394186
600010,12/31/2021,147968,83765,-0.02,1.22,3.12%,6.94%,0.0312,2.749031782,0.56610213
600010,9/30/2021,152321,86734,0.02,1.24,5.37%,14.28%,0.0537,3.056685209,0.569415905
600010,6/30/2021,153273,88807,0.07,1.22,2.67%,5.58%,0.0267,1.538266897,0.57940407
600010,3/31/2021,149537,86927,0.01,1.18,1.30%,1.96%,0.013,1.617661357,0.581307636
600010,12/31/2020,144222,82605,0.01,1.16,1.54%,1.08%,0.0154,1.161143422,0.572762824
600010,9/30/2020,143324,81952,0,1.16,1.96%,3.02%,0.0196,1.141294837,0.571795373
600010,6/30/2020,140368,79271,0.01,1.16,0.74%,-1.74%,0.0074,1.061900496,0.564736977
600010,3/31/2020,142482,81778,-0.01,0.94,0.21%,-2.08%,0.0021,1.131370544,0.573953201
600011,9/30/2024,564902,363443,0.16,8.77,2.46%,7.52%,0.0246,7.239999771,0.643373541
600011,6/30/2024,552246,375803,0.11,3.56,3.99%,13.41%,0.0399,9.414224625,0.68049927
600011,3/31/2024,545424,368584,0.25,3.62,0.90%,-10.67%,0.009,9.179358482,0.675775177
600011,12/31/2023,541159,369797,-1.24,3.35,3.51%,17.83%,0.0351,7.535294056,0.683342604
600011,9/30/2023,521674,365297,0.3,8.76,3.39%,11.22%,0.0339,7.701657772,0.700239997
600011,6/30/2023,516495,366202,0.3,3.32,2.45%,7.24%,0.0245,9.052139282,0.70901364
600011,3/31/2023,507997,362179,0.1,8.13,-0.68%,-14.94%,-0.0068,8.347539902,0.712954998
600011,12/31/2022,502606,376062,-0.19,2.96,0.22%,-5.29%,0.0022,7.447219372,0.748224255
600011,9/30/2022,486110,366314,0.05,6.52,-0.73%,-9.19%,-0.0073,7.457005024,0.753561951
600011,6/30/2022,479807,360136,-0.15,3.41,0.60%,-3.59%,0.006,6.987272739,0.750585131
600011,3/31/2022,488811,365441,-0.09,6.67,-8.25%,-41.26%,-0.0825,7.124278069,0.747612063
600011,12/31/2021,490347,366176,-0.84,3.64,-1.67%,-12.09%,-0.0167,9.120641708,0.746769125
600011,9/30/2021,453463,315616,-0.05,7.44,1.66%,3.46%,0.0166,7.731016159,0.696012685
600011,6/30/2021,448197,305002,0.02,4.65,3.77%,11.41%,0.0377,3.991896629,0.680508794
600011,3/31/2021,443633,298015,0.17,4.79,1.30%,-15.25%,0.013,4.020008087,0.671760216
600011,12/31/2020,438206,296730,-0.79,4.67,4.20%,11.51%,0.042,4.244904041,0.677147278
600011,9/30/2020,427052,279509,0.18,5.04,3.74%,13.25%,0.0374,4.966444016,0.654508116
600011,6/30/2020,425100,287775,0.23,4.83,3.80%,9.42%,0.038,3.807722569,0.676958363
600011,3/31/2020,414574,292601,0.11,4.73,1.55%,-16.01%,0.0155,4.253016949,0.705787145
600012,9/30/2024,22815,8411,0.25,7.77,5.36%,9.75%,0.0536,15.34000015,0.368660969
600012,6/30/2024,23363,9414,0.21,7.52,6.67%,13.23%,0.0667,13.3849144,0.402944827
600012,3/31/2024,22645,8047,0.28,7.91,5.90%,8.24%,0.059,13.27952099,0.355354383
600012,12/31/2023,21739,7624,0.19,7.63,7.38%,15.60%,0.0738,10.55846596,0.350706104
600012,9/30/2023,21958,8141,0.31,7.44,6.67%,11.24%,0.0667,10.63511467,0.370753256
600012,6/30/2023,21927,8638,0.23,7.14,7.89%,13.93%,0.0789,9.678769112,0.39394354
600012,3/31/2023,21688,7703,0.28,7.47,4.57%,7.94%,0.0457,7.72126627,0.355173368
600012,12/31/2022,21303,7799,0.16,7.19,8.12%,16.25%,0.0812,6.624701023,0.366098672
600012,9/30/2022,21588,8583,0.31,7.02,4.92%,7.84%,0.0492,6.035636902,0.39758199
600012,6/30/2022,21149,9224,0.16,6.72,7.11%,13.23%,0.0711,6.222527981,0.436143553
600012,3/31/2022,19915,7385,0.24,7.11,5.22%,8.93%,0.0522,6.517235279,0.370826011
600012,12/31/2021,19921,7976,0.17,6.87,9.63%,15.93%,0.0963,5.910980701,0.400381507
600012,9/30/2021,17633,5090,0.28,7.23,7.67%,12.74%,0.0767,5.363667488,0.288663302
600012,6/30/2021,17479,5333,0.23,7,7.54%,12.82%,0.0754,5.26943779,0.305108988
600012,3/31/2021,17339,5062,0.23,7.01,8.42%,13.62%,0.0842,5.9098773,0.291943019
600012,12/31/2020,20763,8621,0.23,6.94,8.46%,13.59%,0.0846,4.953271389,0.415209748
600012,9/30/2020,15975,4514,0.22,6.53,2.73%,3.78%,0.0273,4.247977257,0.28256651
600012,6/30/2020,16037,4958,0.08,6.31,-1.01%,-2.59%,-0.0101,4.02989006,0.309160067
600012,3/31/2020,15860,4365,-0.02,6.46,5.84%,7.57%,0.0584,4.01432991,0.275220681
600015,9/30/2024,4345642,3990317,0.38,18.33,0.62%,8.15%,0.0062,7.090000153,0.918234176
600015,6/30/2024,4328297,3999110,0.3,17.96,0.56%,7.38%,0.0056,6.400000095,0.923945376
600015,3/31/2024,4379952,4050596,0.37,17.97,0.81%,10.72%,0.0081,6.102982044,0.924803742
600015,12/31/2023,4254766,3933004,0.65,17.5,0.58%,7.70%,0.0058,5.293017864,0.9243761
600015,9/30/2023,4104889,3791959,0.37,16.95,0.63%,8.31%,0.0063,5.387199879,0.923766514
600015,6/30/2023,4098550,3790933,0.28,16.63,0.60%,7.55%,0.006,5.085818291,0.92494492
600015,3/31/2023,4029117,3720529,0.31,16.69,0.83%,10.18%,0.0083,4.765818596,0.923410514
600015,12/31/2022,3900167,3576845,0.82,16.37,0.59%,7.40%,0.0059,4.563579082,0.917100473
600015,9/30/2022,3842028,3532645,0.36,16.03,0.63%,7.94%,0.0063,4.42289114,0.919474038
600015,6/30/2022,3843635,3540122,0.27,15.66,0.61%,7.56%,0.0061,4.563579082,0.921034906
600015,3/31/2022,3824685,3519737,0.3,15.76,0.83%,10.05%,0.0083,4.509283543,0.920268467
600015,12/31/2021,3676287,3375585,0.8,15.49,0.59%,7.24%,0.0059,4.608207703,0.918204971
600015,9/30/2021,3549265,3256081,0.34,15.01,0.66%,8.00%,0.0066,4.599963665,0.917395855
600015,6/30/2021,3517636,3230575,0.26,14.61,0.63%,7.65%,0.0063,4.845238686,0.918393774
600015,3/31/2021,3470365,3182854,0.29,14.65,0.86%,10.43%,0.0086,5.08044529,0.917152519
600015,12/31/2020,3399816,3117161,1.02,14.34,0.58%,7.00%,0.0058,4.853078842,0.916861677
600015,9/30/2020,3331642,3056306,0.31,13.87,0.57%,6.71%,0.0057,4.813878059,0.917357267
600015,6/30/2020,3265615,2993751,0.19,13.65,0.64%,7.24%,0.0064,4.79035759,0.916749525
600015,3/31/2020,3108998,2834320,0.26,13.83,0.89%,10.13%,0.0089,4.903510094,0.911650635
600016,9/30/2024,7698010,7051721,0.18,12.51,0.48%,5.85%,0.0048,3.673007727,0.916044666
600016,6/30/2024,7551013,6941371,0.13,12.36,0.70%,8.36%,0.007,3.459927797,0.919263548
600016,3/31/2024,7727511,7075029,0.31,12.43,0.11%,1.35%,0.0011,3.697284222,0.915563757
600016,12/31/2023,7674965,7037164,-0.08,12.1,0.52%,6.26%,0.0052,3.414282084,0.916898514
600016,9/30/2023,7522077,6887701,0.21,12.02,0.51%,6.15%,0.0051,3.505573034,0.915664782
600016,6/30/2023,7641451,7014760,0.14,11.84,0.77%,9.23%,0.0077,3.414282084,0.917987958
600016,3/31/2023,7603107,6974833,0.33,11.89,0.10%,1.14%,0.001,3.003491402,0.91736615
600016,12/31/2022,7255673,6642859,-0.1,11.53,0.51%,6.03%,0.0051,2.977599144,0.91554002
600016,9/30/2022,7133921,6522726,0.2,11.5,0.61%,7.37%,0.0061,2.917184353,0.914325516
600016,6/30/2022,7320580,6717869,0.18,11.31,0.78%,9.33%,0.0078,3.210628748,0.917668955
600016,3/31/2022,7157698,6558951,0.31,11.34,-0.05%,-0.63%,-0.0005,3.118247032,0.916349223
600016,12/31/2021,6952786,6366247,-0.13,11.06,0.51%,6.10%,0.0051,3.183550596,0.915639716
600016,9/30/2021,7015610,6417019,0.2,11.11,0.69%,8.48%,0.0069,3.208039761,0.91467727
600016,6/30/2021,7069708,6482413,0.22,10.86,0.83%,10.65%,0.0083,3.599860907,0.916927969
600016,3/31/2021,7062721,6505967,0.34,10.86,-0.16%,-2.06%,-0.0016,4.103970051,0.921170042
600016,12/31/2020,6950233,6408985,-0.19,10.5,0.52%,6.73%,0.0052,4.026095867,0.922125201
600016,9/30/2020,6927025,6382571,0.2,10.57,0.68%,8.80%,0.0068,4.127332687,0.921401467
600016,6/30/2020,7142641,6603764,0.23,10.45,0.99%,12.46%,0.0099,4.147576809,0.924554937
600016,3/31/2020,6961952,6413312,0.38,10.68,0.54%,6.82%,0.0054,4.176888466,0.921194516
600017,9/30/2024,39493,23523,0.07,4.47,3.13%,7.15%,0.0313,2.910000086,0.595624541
600017,6/30/2024,39221,23495,0.08,4.41,2.61%,5.51%,0.0261,2.670000076,0.59904133
600017,3/31/2024,39105,23448,0.06,4.39,1.32%,-0.37%,0.0132,2.703314781,0.599616417
600017,12/31/2023,39311,23882,-0.01,4.32,2.33%,5.15%,0.0233,2.683796406,0.607514436
600017,9/30/2023,37818,22584,0.05,4.34,3.52%,7.60%,0.0352,2.927777767,0.597175948
600017,6/30/2023,37333,22163,0.09,4.34,3.23%,6.97%,0.0323,2.859462976,0.593657086
600017,3/31/2023,33103,17491,0.08,4.49,1.06%,-0.98%,0.0106,2.735280275,0.528381113
600018,9/30/2024,210173,65296,0.15,5.62,3.46%,14.29%,0.0346,6.000328541,0.310677394
600018,6/30/2024,207397,65596,0.2,5.49,3.45%,11.49%,0.0345,5.732545376,0.316282299
600018,3/31/2024,206264,65442,0.16,5.45,1.69%,5.97%,0.0169,5.168242455,0.317273009
600018,12/31/2023,203576,67389,0.08,5.29,4.42%,13.21%,0.0442,4.715900898,0.331026251
600018,9/30/2023,194020,61687,0.17,5.18,3.22%,12.76%,0.0322,4.956507683,0.317941449
600018,6/30/2023,192989,67014,0.16,4.99,3.37%,12.16%,0.0337,4.874397278,0.347242589
600018,3/31/2023,184072,59272,0.15,4.97,-0.60%,5.96%,-0.006,5.221229553,0.322004433
600018,12/31/2022,181802,60635,0.07,4.82,3.65%,16.98%,0.0365,5.00563097,0.333522183
600018,9/30/2022,177939,59226,0.2,4.75,2.68%,19.14%,0.0268,5.202481747,0.332844402
600018,6/30/2022,175957,61980,0.23,4.55,7.01%,20.76%,0.0701,5.273059845,0.352245151
600018,3/31/2022,166502,53047,0.24,4.52,1.71%,11.34%,0.0171,4.902226925,0.318596774
600018,12/31/2021,170787,62982,0.13,4.29,2.30%,12.83%,0.023,4.965540409,0.368775141
600018,9/30/2021,167462,63072,0.13,4.14,4.73%,23.94%,0.0473,5.390641212,0.376634699
600018,6/30/2021,165928,64255,0.25,4.02,4.63%,13.00%,0.0463,4.215909481,0.387246275
600018,3/31/2021,158298,59378,0.13,3.9,0.20%,10.29%,0.002,4.17190218,0.375102654
600018,12/31/2020,155925,59945,0.1,3.78,3.73%,10.46%,0.0373,4.048680782,0.384447651
600018,9/30/2020,155803,62159,0.09,3.68,2.92%,10.57%,0.0292,3.687820673,0.398958942
600018,6/30/2020,159502,68319,0.09,3.56,2.16%,8.27%,0.0216,3.535698414,0.428326918
600018,3/31/2020,143917,51049,0.07,3.62,2.62%,10.48%,0.0262,3.782771826,0.354711396
600019,9/30/2024,367179,148744,0.06,9.02,2.07%,5.35%,0.0207,6.409999847,0.40509942
600019,6/30/2024,367974,148616,0.12,9.15,-,4.16%,0,6.528083324,0.403876361
600019,3/31/2024,375325,153252,0.09,9.43,2.24%,7.44%,0.0224,6.329057217,0.408318124
600019,12/31/2023,376051,155914,0.16,9.2,2.53%,8.19%,0.0253,5.652305603,0.414608657
600019,9/30/2023,378314,160409,0.19,9.73,1.95%,5.62%,0.0195,5.699445248,0.424010214
600019,6/30/2023,376898,160984,0.12,8.78,1.31%,4.02%,0.0131,5.259586334,0.427128825
600019,3/31/2023,393575,175428,0.08,8.52,0.30%,5.63%,0.003,5.794672966,0.445729531
600019,12/31/2022,398249,182373,0.13,8.89,1.25%,3.63%,0.0125,5.141622066,0.45793712
600019,9/30/2022,399432,183208,0.07,8.48,3.28%,8.69%,0.0328,4.601153374,0.458671313
600019,6/30/2022,407430,192796,0.18,8.74,2.70%,8.19%,0.027,5.311756611,0.473200304
600019,3/31/2022,395866,180538,0.17,8.75,0.83%,4.49%,0.0083,5.738061428,0.456058363
600019,12/31/2021,380398,169677,0.09,8.57,5.42%,14.01%,0.0542,6.062053204,0.446051241
600019,9/30/2021,401777,192470,0.3,8.72,8.26%,20.74%,0.0826,7.021397591,0.479046834
600019,6/30/2021,380095,172385,0.44,8.57,5.10%,11.91%,0.051,6.173285007,0.453531354
600019,3/31/2021,372044,165793,0.24,8.52,2.67%,10.73%,0.0267,6.406282902,0.445627399
600019,12/31/2020,357781,156943,0.22,8.29,3.83%,8.83%,0.0383,4.669781208,0.438656608
600019,9/30/2020,356317,161560,0.17,8.09,2.10%,5.67%,0.021,3.879750729,0.45341648
600019,6/30/2020,352999,162450,0.11,7.92,1.94%,3.70%,0.0194,3.566867828,0.460199604
600019,3/31/2020,346004,153581,0.07,8.06,1.13%,8.08%,0.0113,3.503174305,0.443870591
600020,9/30/2024,51207,36080,0.09,6.73,3.09%,8.86%,0.0309,3.960000038,0.704591169
600020,6/30/2024,50487,35532,0.14,6.65,2.78%,7.63%,0.0278,3.539999962,0.703785133
600020,3/31/2024,50324,35312,0.11,5,1.08%,-2.25%,0.0108,3.598203421,0.701693029
600020,12/31/2023,50061,35297,-0.13,6.57,2.59%,7.88%,0.0259,3.540478468,0.705079803
600020,9/30/2023,49791,34925,0.12,4.95,3.31%,6.58%,0.0331,3.463511229,0.701431986
600020,6/30/2023,51008,36391,0.09,4.84,3.23%,11.58%,0.0323,3.463511229,0.713437108
600020,3/31/2023,49703,35681,0.16,4.78,-0.27%,-8.01%,-0.0027,2.994889736,0.717884232
600020,12/31/2022,49730,37100,-0.5,5.61,2.06%,2.12%,0.0206,2.832227945,0.746028554
600020,9/30/2022,49650,35945,0.03,4.75,2.28%,6.10%,0.0228,2.736544371,0.723967774
600020,6/30/2022,49491,36795,0.08,4.83,2.28%,4.54%,0.0228,2.866475582,0.743468509
600020,3/31/2022,48007,35532,0.05,4.76,0.74%,-0.88%,0.0074,3.005624771,0.740142063
600020,12/31/2021,46817,34416,-0.09,5.5,2.51%,4.12%,0.0251,3.033454895,0.735117585
600020,9/30/2021,46422,33903,0.06,4.76,3.80%,9.21%,0.038,3.098391056,0.73032183
600020,6/30/2021,46968,34546,0.11,4.72,3.47%,11.85%,0.0347,2.982232571,0.735522058
600020,3/31/2021,48195,35952,0.15,5.42,1.77%,3.90%,0.0177,3.083169222,0.745969499
