Stock Symbol,Date,Stock Price
600761,2024-09-30,21.76
600761,2024-06-30,21.64
600761,2024-03-31,19.34
600761,2023-12-31,17.76
600761,2023-09-30,19.33
600761,2023-06-30,19.43
600761,2023-03-31,17.14
600761,2022-12-31,12.55
600761,2022-09-30,9.43
600761,2022-06-30,11.36
600761,2022-03-31,9.56
600761,2021-12-31,11.54
600761,2021-09-30,9.76
600761,2021-06-30,10.2
600761,2021-03-31,11.32
600761,2020-12-31,12.7
600761,2020-09-30,11.99
600761,2020-06-30,8.62
600761,2020-03-31,7.94
600761,2019-12-31,8.38
