Stock Symbol,Date,Stock Price
603629,2024-09-30,18.66
603629,2024-06-30,18.46
603629,2024-03-31,26.93
603629,2023-12-31,31.32
603629,2023-09-30,24.2
603629,2023-06-30,22.56
603629,2023-03-31,11.86
603629,2022-12-31,12.23
603629,2022-09-30,11.2
603629,2022-06-30,11.17
603629,2022-03-31,10.34
603629,2021-12-31,11.1
603629,2021-09-30,9.8
603629,2021-06-30,10.84
603629,2021-03-31,17.2
603629,2020-12-31,16.75
603629,2020-09-30,13.48
603629,2020-06-30,12.4
603629,2020-03-31,11.31
603629,2019-12-31,13.66
