Stock Symbol,Date,Stock Price
603203,2024-09-30,22.0
603203,2024-06-30,22.95
603203,2024-03-31,19.18
603203,2023-12-31,28.14
603203,2023-09-30,24.37
603203,2023-06-30,29.96
603203,2023-03-31,32.37
603203,2022-12-31,27.75
603203,2022-09-30,21.31
603203,2022-06-30,24.09
603203,2022-03-31,20.24
603203,2021-12-31,25.31
603203,2021-09-30,22.35
603203,2021-06-30,19.29
603203,2021-03-31,14.15
603203,2020-12-31,15.56
603203,2020-09-30,15.35
603203,2020-06-30,16.05
603203,2020-03-31,14.14
603203,2019-12-31,15.38
