Stock Symbol,Date,Stock Price
600308,2024-09-30,3.77
600308,2024-06-30,3.14
600308,2024-03-31,3.4582
600308,2023-12-31,3.409
600308,2023-09-30,3.6454
600308,2023-06-30,3.6651
600308,2023-03-31,3.6806
600308,2022-12-31,3.568
600308,2022-09-30,3.6313
600308,2022-06-30,4.0184
600308,2022-03-31,3.8406
600308,2021-12-31,4.2003
600308,2021-09-30,4.967
600308,2021-06-30,3.7456
600308,2021-03-31,4.0031
600308,2020-12-31,3.4049
600308,2020-09-30,3.2669
600308,2020-06-30,2.9225
600308,2020-03-31,2.6811
600308,2019-12-31,2.9162
