Stock Symbol,Date,Stock Price
300314,2024-09-30,13.2
300314,2024-06-30,10.34
300314,2024-03-31,11.0
300314,2023-12-31,14.89
300314,2023-09-30,14.83
300314,2023-06-30,20.79
300314,2023-03-31,15.81
300314,2022-12-31,12.67
300314,2022-09-30,9.6
300314,2022-06-30,10.37
300314,2022-03-31,11.86
300314,2021-12-31,13.13
300314,2021-09-30,13.91
300314,2021-06-30,15.46
300314,2021-03-31,15.74
300314,2020-12-31,15.71
300314,2020-09-30,17.68
300314,2020-06-30,14.19
300314,2020-03-31,10.57
300314,2019-12-31,8.9
