Stock Symbol,Date,Stock Price
002977,2024-09-30,30.0
002977,2024-06-30,28.92
002977,2024-03-31,30.76
002977,2023-12-31,35.22
002977,2023-09-30,31.55
002977,2023-06-30,31.88
002977,2023-03-31,32.51
002977,2022-12-31,30.22
002977,2022-09-30,29.11
002977,2022-06-30,38.97
002977,2022-03-31,34.85
002977,2021-12-31,46.72
002977,2021-09-30,41.15
002977,2021-06-30,50.28
002977,2021-03-31,58.9
002977,2020-12-31,80.94
002977,2020-09-30,69.8
002977,2020-06-30,56.99
002977,2020-03-31,48.75
002977,2019-12-31,
