Stock Symbol,Date,Stock Price
603596,2024-09-30,48.92
603596,2024-06-30,38.9
603596,2024-03-31,39.5
603596,2023-12-31,49.06
603596,2023-09-30,52.03
603596,2023-06-30,56.11
603596,2023-03-31,50.18
603596,2022-12-31,56.22
603596,2022-09-30,60.51
603596,2022-06-30,56.49
603596,2022-03-31,45.72
603596,2021-12-31,48.95
603596,2021-09-30,31.47
603596,2021-06-30,25.14
603596,2021-03-31,19.33
603596,2020-12-31,23.98
603596,2020-09-30,23.15
603596,2020-06-30,24.67
603596,2020-03-31,15.57
603596,2019-12-31,15.72
