Stock Symbol,Date,Stock Price
000062,2024-09-30,29.11
000062,2024-06-30,8.82
000062,2024-03-31,9.32
000062,2023-12-31,10.93
000062,2023-09-30,10.82
000062,2023-06-30,11.03
000062,2023-03-31,13.13
000062,2022-12-31,11.51
000062,2022-09-30,11.25
000062,2022-06-30,11.97
000062,2022-03-31,11.57
000062,2021-12-31,15.81
000062,2021-09-30,12.97
000062,2021-06-30,15.52
000062,2021-03-31,10.76
000062,2020-12-31,11.25
000062,2020-09-30,12.18
000062,2020-06-30,13.14
000062,2020-03-31,10.66
000062,2019-12-31,12.72
