Stock Symbol,Date,Stock Price
600959,2024-09-30,3.32
600959,2024-06-30,2.6201
600959,2024-03-31,3.0965
600959,2023-12-31,3.1164
600959,2023-09-30,3.1561
600959,2023-06-30,3.335
600959,2023-03-31,3.3251
600959,2022-12-31,2.9305
600959,2022-09-30,2.8318
600959,2022-06-30,3.1961
600959,2022-03-31,3.2353
600959,2021-12-31,3.2255
600959,2021-09-30,2.9314
600959,2021-06-30,2.9597
600959,2021-03-31,3.0276
600959,2020-12-31,3.212
600959,2020-09-30,3.5517
600959,2020-06-30,3.6221
600959,2020-03-31,3.4873
600959,2019-12-31,3.8341
