Stock Symbol,Date,Stock Price
002465,2024-09-30,10.62
002465,2024-06-30,10.36
002465,2024-03-31,10.99
002465,2023-12-31,12.67
002465,2023-09-30,11.11
002465,2023-06-30,10.19
002465,2023-03-31,10.19
002465,2022-12-31,7.88
002465,2022-09-30,7.54
002465,2022-06-30,8.82
002465,2022-03-31,9.77
002465,2021-12-31,10.43
002465,2021-09-30,9.78
002465,2021-06-30,9.03
002465,2021-03-31,9.53
002465,2020-12-31,10.2
002465,2020-09-30,11.02
002465,2020-06-30,12.2
002465,2020-03-31,10.53
002465,2019-12-31,10.1
