Stock Symbol,Date,Stock Price
000063,2024-09-30,31.15
000063,2024-06-30,27.3
000063,2024-03-31,27.32
000063,2023-12-31,25.85
000063,2023-09-30,31.9
000063,2023-06-30,44.45
000063,2023-03-31,31.38
000063,2022-12-31,24.92
000063,2022-09-30,20.62
000063,2022-06-30,24.6
000063,2022-03-31,22.73
000063,2021-12-31,31.87
000063,2021-09-30,31.51
000063,2021-06-30,31.43
000063,2021-03-31,27.74
000063,2020-12-31,31.83
000063,2020-09-30,31.3
000063,2020-06-30,37.76
000063,2020-03-31,40.27
000063,2019-12-31,33.3
