Stock Symbol,Date,Stock Price
HPX,2024-09-30,5.13
HPX,2024-06-30,6.05
HPX,2024-03-31,7.86
HPX,2023-12-31,5.46
HPX,2023-09-30,5.46
HPX,2023-06-30,4.44
HPX,2023-03-31,4.07
HPX,2022-12-31,4.6
HPX,2022-09-30,25.7
HPX,2022-06-30,27.3
HPX,2022-03-31,30.0
HPX,2021-12-31,33.3
HPX,2021-09-30,32.0
HPX,2021-06-30,30.18
HPX,2021-03-31,30.52
HPX,2020-12-31,24.78
HPX,2020-09-30,23.65
HPX,2020-06-30,21.63
HPX,2020-03-31,21.7
HPX,2019-12-31,17.33
