Stock Symbol,Date,Stock Price
LIX,2024-09-30,34.98
LIX,2024-06-30,35.77
LIX,2024-03-31,32.87
LIX,2023-12-31,24.71
LIX,2023-09-30,23.3
LIX,2023-06-30,21.18
LIX,2023-03-31,18.94
LIX,2022-12-31,17.85
LIX,2022-09-30,19.15
LIX,2022-06-30,18.44
LIX,2022-03-31,20.68
LIX,2021-12-31,20.48
LIX,2021-09-30,23.16
LIX,2021-06-30,23.08
LIX,2021-03-31,24.57
LIX,2020-12-31,21.61
LIX,2020-09-30,22.4
LIX,2020-06-30,20.31
LIX,2020-03-31,15.48
LIX,2019-12-31,16.04
