Stock Symbol,Date,Stock Price
300073,2024-09-30,43.32
300073,2024-06-30,34.31
300073,2024-03-31,38.44
300073,2023-12-31,37.45
300073,2023-09-30,41.28
300073,2023-06-30,49.35
300073,2023-03-31,55.62
300073,2022-12-31,54.54
300073,2022-09-30,63.83
300073,2022-06-30,87.36
300073,2022-03-31,72.25
300073,2021-12-31,83.47
300073,2021-09-30,78.88
300073,2021-06-30,53.99
300073,2021-03-31,45.36
300073,2020-12-31,62.1
300073,2020-09-30,43.07
300073,2020-06-30,31.63
300073,2020-03-31,20.98
300073,2019-12-31,26.14
