Stock Symbol,Date,Stock Price
300766,2024-09-30,14.14
300766,2024-06-30,9.89
300766,2024-03-31,13.56
300766,2023-12-31,15.43
300766,2023-09-30,15.96
300766,2023-06-30,16.71
300766,2023-03-31,18.44
300766,2022-12-31,10.47
300766,2022-09-30,9.48
300766,2022-06-30,11.55
300766,2022-03-31,15.04
300766,2021-12-31,15.51
300766,2021-09-30,12.74
300766,2021-06-30,14.88
300766,2021-03-31,14.14
300766,2020-12-31,16.31
300766,2020-09-30,30.14
300766,2020-06-30,37.55
300766,2020-03-31,25.54
300766,2019-12-31,32.4
