Stock Symbol,Date,Stock Price
AGM,2024-09-30,3.88
AGM,2024-06-30,4.32
AGM,2024-03-31,6.71
AGM,2023-12-31,6.28
AGM,2023-09-30,6.28
AGM,2023-06-30,6.12
AGM,2023-03-31,5.35
AGM,2022-12-31,9.59
AGM,2022-09-30,15.4
AGM,2022-06-30,27.2
AGM,2022-03-31,57.4
AGM,2021-12-31,36.1
AGM,2021-09-30,36.5
AGM,2021-06-30,29.6
AGM,2021-03-31,13.9
AGM,2020-12-31,12.75
AGM,2020-09-30,12.7
AGM,2020-06-30,11.58
AGM,2020-03-31,9.04
AGM,2019-12-31,9.22
