Stock Symbol,Date,Stock Price
300822,2024-09-30,11.85
300822,2024-06-30,11.66
300822,2024-03-31,11.02
300822,2023-12-31,14.96
300822,2023-09-30,13.39
300822,2023-06-30,13.53
300822,2023-03-31,11.36
300822,2022-12-31,9.46
300822,2022-09-30,12.24
300822,2022-06-30,11.12
300822,2022-03-31,12.21
300822,2021-12-31,14.63
300822,2021-09-30,15.8
300822,2021-06-30,17.31
300822,2021-03-31,18.73
300822,2020-12-31,19.15
300822,2020-09-30,19.81
300822,2020-06-30,19.32
300822,2020-03-31,18.39
300822,2019-12-31,
