Stock Symbol,Date,Stock Price
300549,2024-09-30,16.36
300549,2024-06-30,13.52
300549,2024-03-31,17.04
300549,2023-12-31,19.0
300549,2023-09-30,21.36
300549,2023-06-30,27.78
300549,2023-03-31,13.79
300549,2022-12-31,12.06
300549,2022-09-30,11.37
300549,2022-06-30,13.56
300549,2022-03-31,14.31
300549,2021-12-31,16.66
300549,2021-09-30,16.59
300549,2021-06-30,19.96
300549,2021-03-31,16.82
300549,2020-12-31,21.71
300549,2020-09-30,12.94
300549,2020-06-30,10.65
300549,2020-03-31,10.92
300549,2019-12-31,12.99
