Stock Symbol,Date,Stock Price
TSC,2024-09-30,2.84
TSC,2024-06-30,3.06
TSC,2024-03-31,3.59
TSC,2023-12-31,3.74
TSC,2023-09-30,4.1
TSC,2023-06-30,4.52
TSC,2023-03-31,3.43
TSC,2022-12-31,3.16
TSC,2022-09-30,5.7
TSC,2022-06-30,6.5
TSC,2022-03-31,16.7
TSC,2021-12-31,14.43
TSC,2021-09-30,8.93
TSC,2021-06-30,10.07
TSC,2021-03-31,6.47
TSC,2020-12-31,3.09
TSC,2020-09-30,2.53
TSC,2020-06-30,2.35
TSC,2020-03-31,1.67
TSC,2019-12-31,2.77
