Stock Symbol,Date,Stock Price
603982,2024-09-30,8.85
603982,2024-06-30,8.0
603982,2024-03-31,11.91
603982,2023-12-31,14.41
603982,2023-09-30,13.77
603982,2023-06-30,16.58
603982,2023-03-31,18.51
603982,2022-12-31,20.28
603982,2022-09-30,24.18
603982,2022-06-30,24.32
603982,2022-03-31,24.22
603982,2021-12-31,46.87
603982,2021-09-30,18.99
603982,2021-06-30,16.79
603982,2021-03-31,15.88
603982,2020-12-31,19.98
603982,2020-09-30,15.98
603982,2020-06-30,17.03
603982,2020-03-31,15.24
603982,2019-12-31,18.45
