Stock Symbol,Date,Stock Price
300627,2024-09-30,35.46
300627,2024-06-30,29.85
300627,2024-03-31,27.77
300627,2023-12-31,30.64
300627,2023-09-30,28.99
300627,2023-06-30,32.07
300627,2023-03-31,28.32
300627,2022-12-31,27.2
300627,2022-09-30,29.64
300627,2022-06-30,33.64
300627,2022-03-31,25.18
300627,2021-12-31,31.77
300627,2021-09-30,29.31
300627,2021-06-30,23.55
300627,2021-03-31,16.87
300627,2020-12-31,15.56
300627,2020-09-30,16.59
300627,2020-06-30,13.92
300627,2020-03-31,10.98
300627,2019-12-31,10.45
