Stock Symbol,Date,Stock Price
600455,2024-09-30,19.68
600455,2024-06-30,14.72
600455,2024-03-31,20.67
600455,2023-12-31,24.85
600455,2023-09-30,23.17
600455,2023-06-30,22.59
600455,2023-03-31,24.64
600455,2022-12-31,22.12
600455,2022-09-30,18.8
600455,2022-06-30,19.17
600455,2022-03-31,21.39
600455,2021-12-31,22.77
600455,2021-09-30,18.86
600455,2021-06-30,17.9
600455,2021-03-31,18.69
600455,2020-12-31,20.4
600455,2020-09-30,23.45
600455,2020-06-30,22.81
600455,2020-03-31,23.42
600455,2019-12-31,35.16
