Stock Symbol,Date,Stock Price
300579,2024-09-30,27.46
300579,2024-06-30,19.5
300579,2024-03-31,21.88
300579,2023-12-31,25.86
300579,2023-09-30,29.69
300579,2023-06-30,28.9
300579,2023-03-31,36.61
300579,2022-12-31,24.1
300579,2022-09-30,19.39
300579,2022-06-30,24.97
300579,2022-03-31,32.74
300579,2021-12-31,26.86
300579,2021-09-30,25.54
300579,2021-06-30,31.48
300579,2021-03-31,27.4
300579,2020-12-31,26.15
300579,2020-09-30,32.83
300579,2020-06-30,26.93
300579,2020-03-31,23.69
300579,2019-12-31,25.65
