Stock Symbol,Date,Stock Price
300339,2024-09-30,37.37
300339,2024-06-30,20.67
300339,2024-03-31,22.73
300339,2023-12-31,25.98
300339,2023-09-30,22.65
300339,2023-06-30,23.96
300339,2023-03-31,26.05
300339,2022-12-31,18.57
300339,2022-09-30,16.09
300339,2022-06-30,17.95
300339,2022-03-31,19.86
300339,2021-12-31,22.77
300339,2021-09-30,30.1
300339,2021-06-30,43.36
300339,2021-03-31,8.67
300339,2020-12-31,9.79
300339,2020-09-30,12.68
300339,2020-06-30,10.37
300339,2020-03-31,9.5
300339,2019-12-31,13.87
