Stock Symbol,Date,Stock Price
601678,2024-09-30,4.119
601678,2024-06-30,3.4708
601678,2024-03-31,3.8358
601678,2023-12-31,4.1407
601678,2023-09-30,4.5439
601678,2023-06-30,4.5636
601678,2023-03-31,5.2486
601678,2022-12-31,4.914
601678,2022-09-30,5.0192
601678,2022-06-30,5.7267
601678,2022-03-31,6.0839
601678,2021-12-31,7.4256
601678,2021-09-30,9.4846
601678,2021-06-30,7.3697
601678,2021-03-31,5.04
601678,2020-12-31,4.8197
601678,2020-09-30,4.5167
601678,2020-06-30,3.8924
601678,2020-03-31,4.0038
601678,2019-12-31,4.5873
