Stock Symbol,Date,Stock Price
003816,2024-09-30,4.5
003816,2024-06-30,4.5436
003816,2024-03-31,3.9647
003816,2023-12-31,3.052
003816,2023-09-30,3.0814
003816,2023-06-30,2.9666
003816,2023-03-31,2.7377
003816,2022-12-31,2.566
003816,2022-09-30,2.5183
003816,2022-06-30,2.5925
003816,2022-03-31,2.5277
003816,2021-12-31,2.898
003816,2021-09-30,3.1202
003816,2021-06-30,2.398
003816,2021-03-31,2.5507
003816,2020-12-31,2.5328
003816,2020-09-30,2.5687
003816,2020-06-30,2.5971
003816,2020-03-31,2.5444
003816,2019-12-31,3.1586
