Stock Symbol,Date,Stock Price
ITC,2024-09-30,11.2
ITC,2024-06-30,11.45
ITC,2024-03-31,12.35
ITC,2023-12-31,10.8
ITC,2023-09-30,10.75
ITC,2023-06-30,12.0
ITC,2023-03-31,8.38
ITC,2022-12-31,6.92
ITC,2022-09-30,11.85
ITC,2022-06-30,8.86
ITC,2022-03-31,16.55
ITC,2021-12-31,21.27
ITC,2021-09-30,12.69
ITC,2021-06-30,12.19
ITC,2021-03-31,14.38
ITC,2020-12-31,12.69
ITC,2020-09-30,11.27
ITC,2020-06-30,9.62
ITC,2020-03-31,9.17
ITC,2019-12-31,11.72
