Stock Symbol,Date,Stock Price
601212,2024-09-30,3.22
601212,2024-06-30,2.7764
601212,2024-03-31,2.8663
601212,2023-12-31,2.6865
601212,2023-09-30,2.8363
601212,2023-06-30,2.7151
601212,2023-03-31,2.9048
601212,2022-12-31,2.5954
601212,2022-09-30,2.6053
601212,2022-06-30,2.7516
601212,2022-03-31,2.8513
601212,2021-12-31,3.0407
601212,2021-09-30,2.9111
601212,2021-06-30,2.5993
601212,2021-03-31,2.6989
601212,2020-12-31,2.9479
601212,2020-09-30,2.6193
601212,2020-06-30,2.5374
601212,2020-03-31,2.7862
601212,2019-12-31,3.6619
