Stock Symbol,Date,Stock Price
LSS,2024-09-30,11.0
LSS,2024-06-30,11.18
LSS,2024-03-31,9.82
LSS,2023-12-31,9.2
LSS,2023-09-30,10.19
LSS,2023-06-30,9.9
LSS,2023-03-31,6.06
LSS,2022-12-31,5.32
LSS,2022-09-30,7.66
LSS,2022-06-30,7.43
LSS,2022-03-31,12.11
LSS,2021-12-31,12.19
LSS,2021-09-30,11.41
LSS,2021-06-30,8.71
LSS,2021-03-31,10.12
LSS,2020-12-31,6.14
LSS,2020-09-30,5.06
LSS,2020-06-30,3.83
LSS,2020-03-31,2.99
LSS,2019-12-31,3.65
