Stock Symbol,Date,Stock Price
300651,2024-09-30,13.84
300651,2024-06-30,12.12
300651,2024-03-31,15.17
300651,2023-12-31,19.73
300651,2023-09-30,20.55
300651,2023-06-30,26.66
300651,2023-03-31,23.04
300651,2022-12-31,21.93
300651,2022-09-30,20.44
300651,2022-06-30,25.07
300651,2022-03-31,32.3
300651,2021-12-31,27.31
300651,2021-09-30,26.48
300651,2021-06-30,41.55
300651,2021-03-31,41.45
300651,2020-12-31,43.7
300651,2020-09-30,31.57
300651,2020-06-30,32.37
300651,2020-03-31,24.54
300651,2019-12-31,26.67
