Stock Symbol,Date,Stock Price
603602,2024-09-30,13.84
603602,2024-06-30,12.41
603602,2024-03-31,14.18
603602,2023-12-31,14.67
603602,2023-09-30,13.67
603602,2023-06-30,12.23
603602,2023-03-31,13.62
603602,2022-12-31,11.32
603602,2022-09-30,9.2
603602,2022-06-30,9.87
603602,2022-03-31,13.83
603602,2021-12-31,10.16
603602,2021-09-30,9.43
603602,2021-06-30,10.32
603602,2021-03-31,11.86
603602,2020-12-31,12.08
603602,2020-09-30,12.16
603602,2020-06-30,16.08
603602,2020-03-31,18.45
603602,2019-12-31,17.89
