Stock Symbol,Date,Stock Price
300653,2024-09-30,23.81
300653,2024-06-30,20.35
300653,2024-03-31,23.29
300653,2023-12-31,28.0
300653,2023-09-30,30.86
300653,2023-06-30,33.18
300653,2023-03-31,42.66
300653,2022-12-31,40.82
300653,2022-09-30,52.37
300653,2022-06-30,53.17
300653,2022-03-31,39.5
300653,2021-12-31,41.33
300653,2021-09-30,33.73
300653,2021-06-30,48.47
300653,2021-03-31,26.42
300653,2020-12-31,34.93
300653,2020-09-30,40.67
300653,2020-06-30,47.64
300653,2020-03-31,28.37
300653,2019-12-31,28.75
