Stock Symbol,Date,Stock Price
601881,2024-09-30,15.31
601881,2024-06-30,10.56
601881,2024-03-31,11.65
601881,2023-12-31,11.72
601881,2023-09-30,10.69
601881,2023-06-30,11.08
601881,2023-03-31,9.59
601881,2022-12-31,8.87
601881,2022-09-30,8.59
601881,2022-06-30,8.92
601881,2022-03-31,9.18
601881,2021-12-31,10.32
601881,2021-09-30,9.67
601881,2021-06-30,9.73
601881,2021-03-31,9.34
601881,2020-12-31,11.29
601881,2020-09-30,11.45
601881,2020-06-30,10.24
601881,2020-03-31,8.48
601881,2019-12-31,10.36
