Stock Symbol,Date,Stock Price
002860,2024-09-30,8.81
002860,2024-06-30,8.19
002860,2024-03-31,10.09
002860,2023-12-31,12.82
002860,2023-09-30,13.02
002860,2023-06-30,13.35
002860,2023-03-31,13.41
002860,2022-12-31,12.78
002860,2022-09-30,12.64
002860,2022-06-30,14.56
002860,2022-03-31,11.95
002860,2021-12-31,16.93
002860,2021-09-30,12.24
002860,2021-06-30,11.07
002860,2021-03-31,10.44
002860,2020-12-31,10.22
002860,2020-09-30,9.54
002860,2020-06-30,10.88
002860,2020-03-31,9.19
002860,2019-12-31,9.23
