Stock Symbol,Date,Stock Price
603378,2024-09-30,7.4
603378,2024-06-30,5.02
603378,2024-03-31,6.24
603378,2023-12-31,8.4
603378,2023-09-30,9.09
603378,2023-06-30,8.96
603378,2023-03-31,10.38
603378,2022-12-31,11.35
603378,2022-09-30,8.07
603378,2022-06-30,11.47
603378,2022-03-31,11.58
603378,2021-12-31,17.46
603378,2021-09-30,15.05
603378,2021-06-30,25.53
603378,2021-03-31,28.08
603378,2020-12-31,19.82
603378,2020-09-30,31.46
603378,2020-06-30,20.22
603378,2020-03-31,12.8
603378,2019-12-31,10.31
