Stock Symbol,Date,Stock Price
600202,2024-09-30,4.4296
600202,2024-06-30,3.5616
600202,2024-03-31,4.9184
600202,2023-12-31,6.2253
600202,2023-09-30,5.9759
600202,2023-06-30,5.5768
600202,2023-03-31,5.3673
600202,2022-12-31,5.0182
600202,2022-09-30,4.5193
600202,2022-06-30,5.2376
600202,2022-03-31,5.3075
600202,2021-12-31,4.9284
600202,2021-09-30,5.068
600202,2021-06-30,3.831
600202,2021-03-31,3.9108
600202,2020-12-31,4.2001
600202,2020-09-30,4.25
600202,2020-06-30,4.0854
600202,2020-03-31,4.1745
600202,2019-12-31,4.8273
