Stock Symbol,Date,Stock Price
603079,2024-09-30,12.42
603079,2024-06-30,10.04
603079,2024-03-31,12.49
603079,2023-12-31,14.49
603079,2023-09-30,13.27
603079,2023-06-30,12.74
603079,2023-03-31,12.8
603079,2022-12-31,12.42
603079,2022-09-30,12.46
603079,2022-06-30,13.17
603079,2022-03-31,14.36
603079,2021-12-31,16.92
603079,2021-09-30,16.6
603079,2021-06-30,16.7
603079,2021-03-31,20.55
603079,2020-12-31,20.72
603079,2020-09-30,25.39
603079,2020-06-30,28.42
603079,2020-03-31,26.45
603079,2019-12-31,27.21
