Stock Symbol,Date,Stock Price
002346,2024-09-30,8.86
002346,2024-06-30,7.62
002346,2024-03-31,9.56
002346,2023-12-31,10.9
002346,2023-09-30,11.79
002346,2023-06-30,11.97
002346,2023-03-31,12.93
002346,2022-12-31,12.3
002346,2022-09-30,11.78
002346,2022-06-30,12.51
002346,2022-03-31,12.93
002346,2021-12-31,18.19
002346,2021-09-30,17.84
002346,2021-06-30,17.21
002346,2021-03-31,9.64
002346,2020-12-31,8.67
002346,2020-09-30,9.48
002346,2020-06-30,9.15
002346,2020-03-31,9.41
002346,2019-12-31,10.27
