Stock Symbol,Date,Stock Price
600035,2024-09-30,4.34
600035,2024-06-30,4.29
600035,2024-03-31,4.2752
600035,2023-12-31,3.6535
600035,2023-09-30,3.7779
600035,2023-06-30,3.9022
600035,2023-03-31,3.2231
600035,2022-12-31,3.1307
600035,2022-09-30,2.9368
600035,2022-06-30,3.0199
600035,2022-03-31,2.9657
600035,2021-12-31,2.7886
600035,2021-09-30,2.824
600035,2021-06-30,2.6558
600035,2021-03-31,2.5249
600035,2020-12-31,2.5162
600035,2020-09-30,2.4903
600035,2020-06-30,2.4742
600035,2020-03-31,2.6303
600035,2019-12-31,2.803
