Stock Symbol,Date,Stock Price
600071,2024-09-30,21.06
600071,2024-06-30,16.33
600071,2024-03-31,18.1
600071,2023-12-31,22.91
600071,2023-09-30,18.25
600071,2023-06-30,20.99
600071,2023-03-31,20.84
600071,2022-12-31,21.08
600071,2022-09-30,17.46
600071,2022-06-30,21.36
600071,2022-03-31,34.95
600071,2021-12-31,51.46
600071,2021-09-30,16.94
600071,2021-06-30,13.9
600071,2021-03-31,13.3
600071,2020-12-31,11.41
600071,2020-09-30,10.07
600071,2020-06-30,9.71
600071,2020-03-31,8.61
600071,2019-12-31,11.46
