Stock Symbol,Date,Stock Price
000926,2024-09-30,2.76
000926,2024-06-30,2.2546
000926,2024-03-31,2.4253
000926,2023-12-31,2.9659
000926,2023-09-30,3.1935
000926,2023-06-30,2.9559
000926,2023-03-31,2.9842
000926,2022-12-31,3.0054
000926,2022-09-30,2.9771
000926,2022-06-30,3.359
000926,2022-03-31,3.5216
000926,2021-12-31,3.0054
000926,2021-09-30,3.0549
000926,2021-06-30,3.0544
000926,2021-03-31,3.2781
000926,2020-12-31,3.5157
000926,2020-09-30,3.6905
000926,2020-06-30,3.6076
000926,2020-03-31,3.5252
000926,2019-12-31,4.4666
