Stock Symbol,Date,Stock Price
002384,2024-09-30,23.54
002384,2024-06-30,20.7
002384,2024-03-31,14.35
002384,2023-12-31,17.89
002384,2023-09-30,17.06
002384,2023-06-30,25.37
002384,2023-03-31,29.63
002384,2022-12-31,24.23
002384,2022-09-30,22.68
002384,2022-06-30,22.46
002384,2022-03-31,18.14
002384,2021-12-31,26.32
002384,2021-09-30,20.28
002384,2021-06-30,20.14
002384,2021-03-31,17.71
002384,2020-12-31,25.13
002384,2020-09-30,25.53
002384,2020-06-30,28.88
002384,2020-03-31,19.91
002384,2019-12-31,22.34
