Stock Symbol,Date,Stock Price
600252,2024-09-30,2.39
600252,2024-06-30,2.17
600252,2024-03-31,2.2795
600252,2023-12-31,2.4985
600252,2023-09-30,2.6876
600252,2023-06-30,2.4587
600252,2023-03-31,2.6669
600252,2022-12-31,2.6074
600252,2022-09-30,2.5677
600252,2022-06-30,2.9246
600252,2022-03-31,3.4081
600252,2021-12-31,3.7912
600252,2021-09-30,3.1724
600252,2021-06-30,3.2313
600252,2021-03-31,2.6532
600252,2020-12-31,2.93
600252,2020-09-30,3.0827
600252,2020-06-30,3.0636
600252,2020-03-31,3.008
600252,2019-12-31,3.0549
